"Group.1","ele","slp","svf","aspC","aspS","asp"
1,1463.22571272117,39.3463010123483,0.81,0.969866919667478,-0.0333890093841933,358.028292282737
2,2243.19617851824,22.0977848649811,0.94,-0.971513253845854,-0.129168799250926,187.573416751517
3,2053.64090684049,17.8512638803406,0.94,0.375294276503734,-0.880554699531788,293.08380550969
4,1573.84647266209,35.3654664452628,0.82,0.45409424840676,0.850113203328811,61.8907666617363
5,1248.69236508763,21.8623582674534,0.91,-0.89293910940367,-0.377264226184892,202.9039190993
6,1259.93969159527,40.1981315145232,0.8,0.967505954886569,-0.0583803437548027,356.546898309076
7,2235.47087940638,43.6582679359837,0.83,-0.81377774331276,-0.520540990376539,212.605416971021
8,665.13448323713,40.1294455739269,0.77,0.614883316881492,0.721536005326865,49.5628085740259
9,2099.15570020513,18.2905451474185,0.93,0.0788770257475397,0.965641533434886,85.3302449261569
10,2371.09172379963,44.1491435381495,0.83,0.958749661620592,-0.169885400620137,349.951787221678
11,1518.39511616418,31.9209622386,0.84,-0.420300452180549,0.86878548459664,115.816737047622
12,1732.56456605412,37.8346503674096,0.85,-0.899502844712852,-0.37792947556301,202.789892648356
13,1941.21610603613,17.1903741009718,0.93,-0.126358838270206,0.961750653507656,97.4848889421888
14,2180.26586306358,33.7393292640303,0.86,-0.40589869806027,0.878401906214391,114.801076928926
15,1805.06567428228,43.6065803380511,0.8,0.879555568995381,-0.406793677030405,335.179500179758
16,1665.20166913171,38.4683862797213,0.85,-0.257531316446896,-0.926886261867991,254.472278810203
17,1187.52854556145,46.7087987086968,0.71,0.494651383600533,-0.795225324504875,301.882715133502
18,2526.77758394457,18.0707129015306,0.95,-0.864136741085091,0.450263637902438,152.477962531251
19,1567.90930443286,20.2458475508166,0.91,0.963384940646144,-0.165610870888281,350.245894961644
20,2403.27175366334,22.6126721336883,0.93,0.963840382221457,-0.154252243916037,350.907533147667
21,1963.07126125651,33.9016519053976,0.87,-0.901987503758941,0.376644853885072,157.33594390179
22,1355.11662652984,20.7389745832931,0.91,0.974301631488604,-0.0520867850392143,356.939844307613
23,1095.68904236851,30.0820478856868,0.88,-0.782668746900316,-0.580427170618459,216.560632884329
24,2322.21281685505,39.2711088324474,0.85,-0.925958186271805,0.292471551087954,162.470847380053
25,824.359295401523,40.622833745997,0.78,-0.291448278926759,-0.883762064200331,251.74840633508
26,403.37918943756,16.8861100406957,0.87,0.656017766873124,0.686463875030169,46.2991868662323
27,1078.11171765573,29.9100763310392,0.85,0.386634578748647,0.881719335075021,66.3225136062599
28,750.435727065206,18.4648579779489,0.9,0.915774676776137,0.307510897681747,18.5617004110002
29,207.098396605289,1.94734422370064,0.97,0.514151269581532,-0.828374830907049,301.826826507368
30,1649.60668089883,20.5311467935108,0.93,-0.969995729073568,-0.110338460733557,186.489585843857
31,1227.81990868658,17.2731486943361,0.93,0.0502532749165275,0.947152751600518,86.9628939986988
32,2944.17380048644,31.058927011474,0.91,-0.934543742164461,-0.131809174852486,188.028111828977
33,1043.7332714335,39.2101657032327,0.81,-0.190573697531056,-0.934133226785502,258.469250183412
34,1694.30206547976,51.0767927050681,0.68,0.392602993127146,0.829585051533464,64.6740413542539
35,2065.01348965434,36.5080476863564,0.87,-0.890589197944309,-0.400358987869667,204.206012203171
36,1555.72654113427,25.2260223521831,0.91,-0.654634416044807,-0.716863633967213,227.597909484685
37,631.071759683079,40.8590018220851,0.75,-0.720796757792169,-0.615105410734258,220.476404902774
38,2844.70932129609,49.2690164202328,0.81,0.161959139737989,-0.870132636402614,280.543893208383
39,2721.90579786819,24.8626050304144,0.93,0.956337072492608,0.165622094079888,9.82524636404445
40,1751.837967145,21.9617194964512,0.93,-0.546556845243759,-0.795554814685595,235.510411849344
41,2469.36483905188,36.7350221321333,0.86,-0.650191870960884,0.722331989069117,131.99129136224
42,2334.66925970363,32.5488563003962,0.87,-0.229219284835281,0.932618497127361,103.80847112509
43,236.631347681305,6.22773231326079,0.95,-0.921351107786925,0.241543381681452,165.309807450583
44,1429.99035860372,18.9479499274927,0.92,-0.72178738938109,0.650691871680858,137.96531655972
45,779.281640587155,19.8282276908191,0.88,0.224627491441612,0.929616611206363,76.4157474193148
46,1436.78533565353,19.7674424315245,0.91,0.129142732473422,0.956352657573991,82.3094856180193
47,2300.65962120875,35.8775066988946,0.88,0.620845228608807,-0.751306593760108,309.56876198701
48,504.379689756892,16.9559501714251,0.89,-0.790126987968671,-0.530317984315968,213.868749691697
