"Group.1","ele","slp","svf","aspC","aspS","asp"
1,612.12260216544,7.99952138872971,0.99,0.76307947778116,-0.628452240492708,320.52602582341
2,628.35578048358,28.8086474323254,0.89,-0.564839355721047,0.782578532734438,125.820507735537
3,1186.85215304854,13.2323233172141,0.96,-0.31841215890146,0.918036302150208,109.128616601263
4,1606.71534462607,35.9328351600228,0.87,-0.818225610633779,0.501105864935453,148.515449602908
5,1948.37882841171,28.1127894073123,0.91,-0.935543901662786,-0.137195616795227,188.34284306554
6,2304.5403054021,34.9332513194566,0.88,0.896871199780534,-0.0946977550476866,353.972654861598
7,522.568503811453,7.52219510977402,0.98,0.707604003925286,0.686824331013603,44.1462455192977
8,463.321717097575,6.81395873981245,0.98,-0.622453101205922,0.76811477878609,129.020087710624
9,2128.39690921398,34.7322829419105,0.88,0.819273512188585,-0.410823007484154,333.368619007749
10,1312.49861111251,36.5982735719858,0.86,0.870958148464358,0.378974046112066,23.5149728266692
11,1062.88567301432,34.6531339316303,0.86,-0.551921328996553,-0.776960479765508,234.611552539671
12,677.621571672364,8.14661109138885,0.98,-0.579954376910907,0.799950762696913,125.941645866624
13,774.174458881173,8.88912124702547,0.98,-0.460939373564975,-0.870445610256438,242.0968050729
14,678.33799617812,8.83473016603123,0.99,0.880417093418195,-0.452225299972278,332.812749388458
15,1848.91304409168,29.4626478559284,0.9,-0.830137925376319,0.472927352806941,150.329950953786
16,2087.89606538296,30.6474220178863,0.89,-0.86399162428129,0.308080716562262,160.374865621125
17,514.584061376551,7.89019571042409,0.98,0.974902646592202,0.156706066190174,9.13162500488327
18,456.443200961147,5.98984219635172,0.98,0.473347891183208,0.866199281235607,61.3449244141659
19,1298.25673665124,16.1929335152493,0.94,-0.296665516762608,0.921166687539625,107.851367475445
20,392.011485146216,6.3887165139892,0.98,0.733681774158414,0.656448839073487,41.820027852052
21,1167.15070234068,35.272456473453,0.88,0.478637978413209,-0.835935609427318,299.794484434936
22,687.65647674208,7.10691186763188,0.99,0.540655177442771,-0.830635857614469,303.059826772783
23,879.228389412403,33.3591258928688,0.87,0.676451377251529,0.651634079971128,43.9294657852112
24,2084.22111369569,30.2643532538373,0.9,-0.273625694575235,-0.872903011823922,252.595549013114
25,945.414410064584,11.7249427786874,0.96,0.826692563683519,0.516725234099019,32.0074954221332
26,608.598242805719,7.75172340950272,0.99,0.31600105639255,-0.936385561799857,288.647941849054
27,395.682634891374,6.06073629455001,0.98,0.201255056291917,0.965427984982822,78.2246454133312
28,1198.71769126672,34.7905461095945,0.86,0.340551729351479,0.888066560928471,69.0194071604022
29,707.872416730409,34.2865177887498,0.86,-0.419534754372951,-0.848490101600796,243.689970241386
30,1070.15718607271,13.4452229927056,0.95,0.875124811171662,0.409025475242645,25.0509642908088
31,1655.99319711768,26.4268912411118,0.92,-0.430828123483755,-0.861847400158109,243.440032208627
32,710.295279004344,7.87004961646153,0.98,-0.814338631224723,-0.55956931967738,214.494737639876
33,685.155839972638,7.50186489570588,0.99,0.500972864185468,0.851120196090812,59.518757370635
34,989.704321186455,15.2973088978083,0.96,0.575075067302188,-0.790282727044922,306.042733866757
35,624.293890891996,8.23276965927024,0.99,0.980264495509774,-0.131907775530796,352.336118251796
36,1211.51065337684,33.7611253849367,0.87,-0.491345418824133,-0.826901691065894,239.281196250296
37,821.083443062933,8.1789553314522,0.98,0.775933212993693,0.604653790495068,37.9278639531159
38,607.207411521051,7.34652544057602,0.99,-0.299735504619401,0.942993786280289,107.633130622229
39,524.216194718359,34.3179216909936,0.84,-0.454171265418185,-0.818894515082887,240.986587842222
40,2024.5155719736,29.4755114591999,0.9,0.815708246423188,0.463036823163474,29.581412805779
41,670.934539687653,8.13618832914552,0.99,-0.917868935525692,0.365876074284995,158.267045897082
42,2151.90081505886,28.285470199356,0.9,0.255706087658818,0.863129361393299,73.4978321740367
43,817.836991415795,9.28565007427659,0.98,-0.675661884009029,0.718854651651727,133.225928270054
44,864.942196127697,8.68543302877912,0.98,-0.592234160027663,-0.783560201167483,232.917110884003
45,459.60603317784,6.39399706036645,0.99,-0.936212556042624,0.320240712048815,161.116242816734
46,451.506277345721,6.21376726848147,0.99,-0.970114810780812,-0.194244670068024,191.322522547247
47,1520.42973462041,17.3753281352263,0.95,-0.301458938396417,-0.915054964658181,251.765867039491
48,909.345367337451,32.9783032649352,0.88,0.664793374372238,-0.686373820022016,314.084966436557
49,1123.65317714176,13.0788972143964,0.96,-0.545690190339014,-0.805520432520003,235.884792873571
50,812.184017310582,9.11872244133201,0.98,-0.965691855530055,0.196570311869068,168.494412004525
51,1447.70705943854,35.5781206197218,0.86,-0.903451115221491,0.32448349772998,160.24374195196
52,858.757079156567,9.19417808005394,0.97,0.350175888381743,0.918418641747093,69.1290845601255
53,1659.1994021669,38.2483349181187,0.85,0.0997050147630576,0.94391532725172,83.9702523710812
54,551.183382237868,8.60879028024739,0.98,0.934558265410407,-0.319684318277471,341.115722905254
55,671.924639018162,8.74892264859219,0.98,0.0601511673520481,-0.987434323490429,273.485957890222
56,1383.58811616683,17.7726441261224,0.94,0.902889805598385,0.350400736715661,21.2106373844089
57,519.322455380777,8.30791831312674,0.98,-0.977604772687361,-0.109174551318122,186.372135377344
58,879.943012171546,10.44908860505,0.98,0.537805635291839,-0.822416951198594,303.181999737378
59,2496.68185102108,36.5067450793554,0.88,0.306208685606315,-0.794552223462184,291.075925504065
60,477.0976993777,7.67129052253872,0.98,0.783537205655309,-0.601376222601333,322.493235882745
61,463.678320488762,6.315003720997,0.98,-0.0869867058411513,0.983767346682847,95.0530674188123
62,836.426387889171,10.0168301289124,0.98,0.874125345881455,-0.458570758835154,332.318259923799
63,1418.35512831299,16.3330101361741,0.94,0.257682413095083,0.930482683344418,74.5207736074494
64,743.849822924531,9.14767497954323,0.98,-0.375120374037161,0.912026888384093,112.357565186912
65,1154.3444605949,34.578999304166,0.87,0.955493457781289,-0.04245325594374,357.455980802653
66,895.300194968467,11.1115114415018,0.97,-0.846654861015702,0.498075301902512,149.532291697593
67,746.132863655637,9.65803986153654,0.98,0.834803533927773,-0.524779763162746,327.845436313467
