"Group.1","ele","slp","svf","aspC","aspS","asp"
1,2765.04766390251,32.2943483146022,0.9,0.10517935770679,-0.954615877055726,276.2874752083
2,1305.74557079711,16.9618414609441,0.91,-0.0372398491947355,0.919469684740774,92.3192941483649
3,1416.85388297271,30.7318889351974,0.85,0.486599828125324,0.815136125184891,59.1646868157773
4,2149.4920605268,36.8260535620268,0.84,0.959679770390418,-0.183880080886617,349.153266681254
5,2340.78424824213,38.4523562007104,0.85,0.977270939170066,0.0163823535025318,0.960380349846784
6,2405.2723768275,18.3531933208996,0.95,-0.212243727124731,-0.933132371462158,257.185914523569
7,2353.65530779336,32.2876210132147,0.89,0.180643885864986,-0.94757372743872,280.793263015714
8,2093.61857920922,18.4719488017367,0.94,-0.408404108015681,0.872789361300312,115.07629210782
9,1715.38262055838,30.3852554086442,0.86,-0.612926345300474,0.751850691949047,129.187727548354
10,1134.16980678488,18.6771939235853,0.88,0.119028262278035,0.928063775027985,82.6914630904403
11,1963.32397814029,44.1887012514899,0.73,0.0283632451852638,0.887811478529258,88.1701726727271
12,2657.09827738352,36.6257974566899,0.87,0.973190231118546,-0.0946179058694889,354.446901300765
13,2676.17340327105,36.6896666484621,0.87,0.722543125283373,0.647084722810304,41.8465291206718
14,1840.20938432049,42.3760372810887,0.76,0.204776186208236,-0.897888086205444,282.847382945417
15,2489.67602541804,35.9917133316241,0.87,-0.859633585405477,0.463573849896919,151.66338553548
16,2397.87898850898,33.1971765374388,0.89,-0.661474270313716,-0.718942264934863,227.383898792309
17,1123.69326468969,38.5549035331289,0.76,-0.138210467923914,-0.866818170710221,260.940689622675
18,1367.13937349357,38.063437330716,0.77,-0.0863140554746383,-0.905553701635864,264.555225771413
19,1916.07442726598,32.3588239906918,0.86,0.277771357607037,0.917009385040673,73.1479120171773
20,2705.75086391133,19.0806117010642,0.95,0.670587532589943,-0.706720900463092,313.497203199253
21,1949.31130656955,32.6238435810544,0.86,0.385330575124515,-0.885882552813769,293.507499176399
22,2114.20773910232,21.0176113979742,0.93,-0.949567525028083,0.232251783702396,166.256029691881
23,2840.83112878785,31.7925557770893,0.9,0.550810633740233,0.800822225750785,55.4795586843415
24,1478.48938922287,19.3209606770573,0.92,-0.969426343084666,-0.0250397781112681,181.479591193655
25,2082.4444928366,32.5458352193702,0.86,0.153090459331364,0.949006142810336,80.8361846668819
26,1674.01239053341,20.64414479447,0.92,0.720216836673437,-0.649767867654718,317.94373821574
27,2159.95307243157,21.7132413352006,0.93,-0.81769240613663,-0.52990777939706,212.945364344909
28,2737.37361813332,19.7723318807048,0.94,0.979478809419535,-0.0598535069378386,356.503146066511
29,1959.8149458176,20.6585423512344,0.92,-0.247103902030225,0.932732629694563,104.838195128787
30,804.332348410194,34.8211837698383,0.81,0.198010289940166,-0.797773160308176,283.939339026527
31,1228.84081860678,38.3574754007008,0.79,0.51583938684444,0.778310015847497,56.464835392754
32,1957.61714796949,18.829373840789,0.94,-0.893495123689651,0.392243092679184,156.298593792571
33,2965.04727173715,43.2137882199651,0.84,-0.92617391730745,-0.272166937095389,196.376036318911
34,2523.03081183192,19.3372527927492,0.94,0.334321077983031,-0.905814037756134,290.258275031763
35,2577.33195879129,30.7277640574315,0.89,-0.41011091821674,0.878667931250983,115.020421204305
36,892.205752999442,12.0380554225768,0.92,0.497122559697524,-0.785301229003718,302.335210628303
37,2450.88211371219,35.2193110705917,0.88,0.777115910018967,-0.585757146250786,322.992556352777
38,1312.47287960406,19.466615650823,0.91,-0.912994548442692,0.334288749069022,159.890028164236
39,1618.30890768716,18.5088129381005,0.93,-0.810987467503491,0.533268527713134,146.672896755076
40,3266.84168121219,34.5750173900945,0.89,-0.945089391775803,0.116300138868775,172.984606394153
41,2354.01702278482,17.5958771890745,0.94,0.0289904113339586,0.960367188154379,88.2709488843612
42,2464.17202830331,17.8470156159016,0.94,0.574579133988073,0.78457143740904,53.7829008562891
43,474.84694678752,11.1336277428799,0.91,0.325003237774755,-0.718347471590748,294.343508196391
44,2271.62760453112,32.0832352204032,0.88,0.0950859298035767,0.961109063037954,84.3499114343767
45,2888.52917525743,22.2290940750874,0.94,-0.968834667448872,-0.121187532846849,187.129860919225
46,2727.79564097606,37.5006662632063,0.87,-0.946274800211332,-0.258414097183675,195.274230512692
47,1999.12104173636,19.2911932064505,0.93,-0.863705944883305,-0.448427378764875,207.437882256329
48,1117.03678393572,14.5875656793868,0.91,-0.88397993220492,-0.374889819463199,202.981467380388
49,1908.06868441924,32.1616715731165,0.87,-0.976858906687979,-0.0503716518258471,182.951837911567
50,2633.94275358345,18.0589546664509,0.94,0.25954678236891,0.931526543287178,74.4308224654657
51,2175.86633119732,44.4300416567104,0.75,-0.132345803302082,0.87989005206946,98.5538366717342
52,1723.56639296899,43.3087208422148,0.73,0.0114724219294796,0.876728645763817,89.2502995691166
53,2981.38550535843,19.7084540284829,0.95,-0.782401709493763,0.572952627965306,143.784688874291
54,2065.64276035367,36.8719883499975,0.84,-0.942526491005676,-0.245791719965591,194.616049891767
55,2378.13842062986,46.8899160404153,0.77,0.105509019948223,0.889746641902515,83.2372632465375
56,1549.21954793299,31.9703822925938,0.85,-0.709005035997319,-0.650853439164622,222.551353756038
57,2369.88195901224,37.2883266649705,0.86,-0.977446658775746,-0.0358588318988856,182.101023847571
58,2596.28485149064,47.4875721242208,0.79,-0.0623585588699908,0.89432392637063,93.9886093648861
59,1926.60762235992,19.8291559380431,0.92,0.968846245728569,0.140807198141806,8.26918106357478
60,2557.58973927328,19.5850237992582,0.94,0.911231506770695,-0.358663766294293,338.515235314714
61,2884.29719151077,32.5712978036383,0.89,-0.362368915921907,0.894241857742853,112.059008316851
62,2322.40326529142,34.8215577654698,0.87,-0.693080067483156,0.685895101612132,135.298529302289
63,3159.34777776494,22.350786825593,0.94,-0.326959020073821,0.853103684948396,110.9697422185
64,1822.95266908953,16.424592231657,0.93,-0.331626361195582,0.898928095160457,110.249679002827
