"Group.1","ele","slp","svf","aspC","aspS"
42,52.6923416553849,8.14102761336581,0.04,0.168167449248944,0.20708057290717
43,49.494334440317,8.73464393990835,0.04,0.192098820806803,0.154455480225191
44,52.5421597339272,8.85191061051266,0.05,0.0911861198265533,0.220652668658531
45,43.2397684262891,7.94801208236547,0.03,0.270552162164822,0.0378100911120007
46,58.2129809582175,8.86494577487822,0.04,0.206015846643343,0.19001781894109
47,51.3027025291397,8.83648083710595,0.05,0.207699404816675,0.148638397058155
48,67.3951553630798,10.767922884585,0.07,0.385155985224784,0.101333328050655
49,50.6566627071178,8.54789712729831,0.05,0.168594266021002,0.158463843585673
50,52.6277351387249,8.57675293600909,0.03,0.240390373106608,0.131779584582177
51,44.8586070609844,9.22903490442342,0.05,0.263157098327792,0.0970804780394641
52,56.9984294843249,7.84723265367968,0.05,0.292426666639668,0.128572225621243
53,42.5081351740616,8.39181162119462,0.03,0.239966009772796,0.05089878833947
54,46.7396056270233,8.12075812101477,0.03,0.115282447779338,0.182028170603063
55,42.7506380070676,8.80559124812136,0.04,0.260558546545605,0.0367859563592035
56,47.4621975746902,8.38367595954436,0.04,0.243103274363708,0.0583329397821957
57,45.4310866093573,7.57272342792726,0.04,0.234570045459062,0.0309670445452898
58,49.490792250401,8.21208643431149,0.03,0.0936993500616807,0.209212586661258
59,75.8982812328168,10.9309518854967,0.05,0.326990237732205,0.181672778262299
60,48.8820478176636,8.7132883658834,0.04,0.144081920171769,0.20694806343333
61,45.0486211003799,8.83863071939401,0.03,0.128610313065823,0.177595955951722
62,46.7136256096451,8.16343992917492,0.04,0.182880525189245,0.154592462724054
63,45.3078210471938,7.65404700126835,0.04,0.21239830307203,0.146948375953403
64,60.6633128213142,9.63939381285532,0.05,0.0616435044827941,0.285662223960149
65,57.9549117184053,8.34836766640241,0.05,0.286008904759046,0.145225730787184
66,50.9597102066839,9.40511442937641,0.05,0.137164634825085,0.240185736287351
67,47.5677362934981,7.93502283388836,0.03,0.0580855111587755,0.213471017293602
68,45.2061620966026,8.23512500878868,0.04,0.249001321347693,0.0718131023560084
69,46.1173634464436,5.25790510928773,0.03,0.106508547647734,0.247581340387602
70,72.7870180991016,11.8335870883348,0.07,0.285125639367514,0.254474017641192
71,50.8193730785197,8.74696152950629,0.05,0.164238258239446,0.197065141122003
72,75.6280156989609,10.2589570534235,0.07,0.362019621443272,0.2100535144756
73,85.2077611972592,9.97650911845406,0.09,0.422993059891816,0.170715863968654
74,45.6051232104163,7.94178874581623,0.04,0.218621822936707,0.152344437051464
75,50.6434225170305,8.78703562582554,0.03,0.0303396822911624,0.203619006156823
76,54.4108464298222,9.21356814966178,0.05,0.159256673931313,0.218765985345342
77,48.0294650475699,8.77876479216089,0.04,0.241954666989675,0.134743192318785
78,48.8696211209619,8.77546464771476,0.05,0.27778968590424,0.0653426883992104
79,48.5558046092639,7.28468965840884,0.05,0.045380299526724,0.237064886400406
80,54.9654585084718,8.34281619188559,0.05,0.152892219037191,0.180694419057416
81,73.2178563049585,9.43818194345103,0.06,0.0638543526277253,0.31999609435064
82,47.617719512696,8.4507090074349,0.04,0.145759911658253,0.180725352706366
83,103.12285446911,12.6905593671664,0.08,0.590214015193808,0.255817577956698
84,46.9795820902519,8.46501624732597,0.04,0.0583106496997252,0.201837924511888
85,55.3177997724336,9.04890928125499,0.04,0.072112871973901,0.238833362025495
86,52.6141514157513,8.38646291468825,0.04,0.205713754106335,0.133852065691898
87,45.9638392480616,8.80344522043527,0.04,0.243809106196088,0.0983417857901654
88,60.2268409284122,7.65429006173317,0.05,0.0331754367561165,0.22920807303124
89,41.8098170314358,8.22410355799072,0.03,0.244185124709802,0.0454493395420771
90,56.2894483129222,9.12323424845484,0.05,0.111205084998264,0.247970372721581
91,41.3420833139511,8.70271140251307,0.04,0.202521604209708,0.0751595415262102
92,60.989171274237,8.075536546968,0.06,0.293812880801508,0.218496027146112
93,45.4805727243765,7.58503654813656,0.03,0.250801936034156,0.0916537128282811
94,59.5699294469854,9.39392691132388,0.04,0.137153418135193,0.220767996103361
95,48.6975668896735,8.63914281450535,0.03,0.258625055695779,0.0483355353277074
96,62.2710410167147,9.23950564269639,0.04,0.298179005764627,0.181300444336192
97,49.2735960078249,8.19260325948524,0.03,0.0522683013311109,0.219607087222398
98,49.4385660383649,8.14581293278543,0.05,0.0536405807798095,0.219249554992319
99,51.6373238114545,9.97249972731502,0.06,0.128082372772948,0.25665235472075
100,53.0760610606158,9.67339861314153,0.05,0.11617016787211,0.215943485006839
101,47.6503587416468,8.52410069786086,0.03,0.0447062219760126,0.215675396268332
102,53.6892522020686,9.23752772623254,0.03,0.133042075021799,0.208948913494556
103,52.4307247770445,7.39397768579632,0.04,0.0363019612349239,0.238632751085386
104,46.0878610025094,8.90864969796481,0.04,0.0460929960446924,0.206041173882477
105,46.0184465008155,4.48202184151216,0.04,0.175149660460695,0.220485058022171
106,49.4286590711959,7.43017462351528,0.03,0.0516937997557316,0.256503858293839
107,48.1117998986316,4.77315509474841,0.04,0.160518764222149,0.223645132770166
108,51.9661363732094,8.1858661170009,0.04,0.0951489837274355,0.245596048106235
109,58.2919416677496,9.70660082292964,0.05,0.0653382676598344,0.240906626262529
110,72.3588017164011,8.85175378616452,0.06,0.356370313196652,0.171195489199662
111,77.9573143592525,13.5218254248675,0.07,0.506247225886789,0.166857044844267
112,61.6903328088714,9.4434538501515,0.06,0.0550143558183155,0.274378051561922
113,61.8791584047484,8.93669563105678,0.05,0.333708633286209,0.058530912320264
114,43.7551405703158,8.52805305500144,0.04,0.212670323863088,0.109643031797778
115,59.5634927359645,9.06692302662838,0.03,0.323360916486278,0.0729194424606133
116,57.5175795375863,8.61194792754893,0.04,0.113168895395686,0.251722010857978
117,72.6013911016876,12.8841473151362,0.06,0.103573651811014,0.314933111839707
118,45.0261345206268,8.77334165580124,0.04,0.209742199881129,0.16522832810031
119,48.8758976915371,7.20049192207197,0.03,0.213890231685367,0.134374964364497
120,64.7077869654648,10.30586518656,0.06,0.348804419767193,0.111744378105201
121,46.1781961811147,7.75884569480722,0.03,0.23186533267114,0.10010347599832
122,48.3325205315499,8.53583877312658,0.04,0.17657099808392,0.161661440463847
123,97.6593319937291,13.1643329291039,0.07,0.59352664985902,0.318400255439871
124,47.5982790072322,8.02597809646035,0.05,0.276029402106414,0.0921661943755773
125,57.0965682144822,9.13029241336463,0.05,0.192956924742188,0.194804393296445
126,57.9994305996396,8.22927188623277,0.05,0.0402412363119399,0.235753628245865
127,45.9688123931937,8.57148336298532,0.03,0.227642164678128,0.0969225779992231
128,80.028765252661,10.1678725947074,0.06,0.377783771937172,0.225465758950562
129,53.2526603776172,8.33743711134354,0.03,0.341945367703615,0.0876952425258089
130,43.4849332586446,7.6703004769069,0.03,0.153178834844793,0.190601130128879
131,49.167906128219,8.28788945066925,0.04,0.0420942222810388,0.234882869667202
132,52.2398403965442,8.9333989213973,0.05,0.218712685871869,0.150365472994224
133,66.1546133832583,10.3962648719862,0.06,0.419662126864751,0.0977821835003123
134,45.2186096183643,7.36306218067224,0.04,0.212944474041623,0.152454830628686
135,55.4728987365946,8.30265614359218,0.04,0.16230202120133,0.208508096826547
136,61.8980074815762,6.8227809310269,0.04,0.0631313521701241,0.263540815277181
137,47.8552468227695,9.11302122466247,0.04,0.121405224649576,0.165047123025756
138,61.8795995322066,10.0915327478095,0.06,0.291824007293403,0.186407300691418
139,72.093100605102,9.2441048012925,0.07,0.379932681065599,0.139746139528001
140,46.4263262184064,8.63157109209917,0.04,0.136720863840608,0.184214403255797
141,53.2692754626181,11.1239289830597,0.05,0.312393505019142,0.0996814396461238
142,52.5079461849245,8.6131108114438,0.04,0.0299458453401793,0.229885136680188
143,50.7278125008083,8.61401586393137,0.05,0.260695366477686,0.043216453471936
144,87.6007581871745,14.2774350118147,0.08,0.353145031938737,0.340097288753308
145,53.9351556239755,7.91063656995457,0.04,0.164662547643629,0.171210772871762
146,44.0764463457153,7.83652398250402,0.03,0.217614614130923,0.100820685991735
147,53.4730304938764,8.93489019108973,0.04,0.0255168160936245,0.220382771834984
148,70.9691497249922,10.5594370133671,0.07,0.171726237627505,0.308194907237337
149,41.7334130168534,8.77288119650824,0.03,0.213107752982255,0.102119083357488
150,77.9984080068492,9.38678127525968,0.07,0.435447573526849,0.146895811242326
151,44.6986544924503,8.19924450864211,0.03,0.196327612861912,0.13063738933191
152,55.4269552917614,7.82096688291453,0.03,0.119015717267427,0.235425776051584
153,49.7471358916841,8.14393935716835,0.03,0.0832176789401029,0.201225408590793
154,44.0412179961835,5.9548850970385,0.04,0.303682341739253,0.0636835671623308
155,56.8827575191656,10.0076341947632,0.05,0.174326919486424,0.21403797123904
156,53.7767178827607,8.75257130208386,0.05,0.0449554901674023,0.242000125095216
157,47.5280900459786,9.12344499034369,0.05,0.0989662397082381,0.216772871791237
158,50.7769147347874,9.31032458132755,0.04,0.181403182016258,0.154221920520002
159,86.5705682452419,13.3829779543119,0.07,0.180103109669146,0.410472768948469
160,46.1745992948045,8.17135634214366,0.05,0.126006361881562,0.191554607650465
161,52.0404414263631,8.43481704541532,0.03,0.0877200898167839,0.222726952981
162,47.3014054571074,8.66612819696123,0.03,0.139632763089169,0.191414337786295
163,72.5292589737433,11.0732827147406,0.07,0.14652840401722,0.314600484653109
164,50.7713855613865,7.96386389274384,0.03,0.0590581954183769,0.200782794966799
165,45.1944898476736,8.34848097650366,0.04,0.262905781500137,0.056112754995216
166,94.7973261575299,10.8630749119423,0.12,0.469930290969441,0.274776886410936
167,58.2961019994425,8.62670835687229,0.04,0.055898635039124,0.228293488772021
168,41.6627291375385,7.92292117304506,0.03,0.220785583591423,0.0798166781116494
169,57.8023832240701,10.5969486526625,0.05,0.0704066221582616,0.244506070789099
170,45.1523510284225,9.78088159366509,0.05,0.181504148883499,0.162525549535115
171,68.5515823800163,11.0548122773919,0.06,0.39997464250584,0.216222096234537
172,54.4615106399215,8.35689127474484,0.04,0.345784696233899,0.0649398181872719
173,60.209032632489,6.84508721469199,0.03,0.269313092449588,0.14078949929629
174,52.0204385185134,9.39551220177909,0.05,0.16873491833483,0.202264256277659
175,74.0615810081445,8.69934956219738,0.07,0.0982423731522361,0.314506453161282
176,56.3984650704379,9.11599839029755,0.05,0.0898463908393176,0.238290313093401
177,59.0602587643156,7.90222642683865,0.04,0.237848233785106,0.199859219075627
178,46.1219515583593,8.5158067763405,0.03,0.139988237135444,0.180513486197378
179,49.2368324669739,8.94019142540589,0.04,0.0650439698987635,0.216273398493476
180,47.1471692312473,8.21700507441625,0.03,0.128108185518168,0.190434471396384
181,63.6822834793507,11.1205370689208,0.05,0.300748545740822,0.130479622987758
182,44.9280725406664,7.74623658089371,0.03,0.18511636258092,0.149056821663983
183,46.3744834055063,9.21727726673513,0.04,0.17434803653665,0.188166823684609
184,49.6880179638561,9.09411126144459,0.04,0.281771115500841,0.0890809626273605
185,57.3035827410542,8.83554789237254,0.04,0.262094694584435,0.105729934349115
186,45.6149006834771,7.87909632419058,0.04,0.265806389430931,0.111210600585222
187,63.828254114187,10.1267768109695,0.05,0.190933178234205,0.234238960096214
188,48.5731913559727,9.6586494735523,0.04,0.26665040200906,0.0645509730452278
189,49.7043803771978,8.84957554611337,0.04,0.268537472201072,0.0824250767477207
190,42.5283697756822,8.4989320429296,0.04,0.254000245266209,0.0420206546512439
191,52.5959574486994,7.69826436814832,0.05,0.0909246262033795,0.218134020814169
192,51.8203522750691,8.62497438225618,0.06,0.279320783363953,0.0730836254132181
193,53.2840211727719,7.86295563183435,0.05,0.0321870444059873,0.224404967198451
194,51.5331799381226,9.04439491870622,0.04,0.237814787651489,0.127830206530436
195,60.0835108607497,9.37721509307395,0.05,0.306821066099306,0.118791107845626
196,57.5201700983582,4.92972487938969,0.04,0.0952683010103805,0.24829686954653
197,47.0911326837595,9.36260398388685,0.05,0.036670012561588,0.220308781699776
198,43.7422731032214,8.02925565771273,0.03,0.0944470756899439,0.179071965169593
199,109.201921040133,13.8553387274148,0.07,0.669179960829822,0.658464524868793
200,49.4955108075062,8.58089416084892,0.04,0.0863598303052084,0.208456120183688
