"Group.1","ele","slp","svf","aspC","aspS","asp"
1,3157.16913176731,44.7125572935558,0.83,0.624533260158123,0.713002823266694,48.7842416492953
2,1992.74657154141,33.19122012798,0.84,0.783518254151701,-0.57697472961203,323.632453558973
3,1090.76812310518,36.3660170224806,0.76,0.302848516538552,-0.87822693349449,289.02628490095
4,2799.21232162414,43.6734909313032,0.83,-0.419172137555398,0.858053327765612,116.036214628277
5,1364.24100084405,22.6851766366221,0.91,-0.0186856412674785,-0.954880949530988,268.878947413715
6,416.683694493168,8.61277109022724,0.96,0.399003275097518,0.86120521509857,65.1413326939785
7,1560.43195800897,47.3463915901595,0.71,-0.172557632988212,0.903155862462288,100.816614359378
8,1037.71442218956,24.0455636417873,0.9,0.835454286983995,-0.47513494366876,330.372483691696
9,3016.32626902862,23.5614472583631,0.93,-0.878236469502218,-0.41445071112544,205.263207359356
10,1458.13599249109,22.8613163084761,0.91,0.892973727798042,0.382535239259197,23.1894947381216
11,2698.38165515217,38.3664965134331,0.86,0.509156735102862,0.81985855469768,58.1584796794578
12,2938.82939599163,42.449340818678,0.83,0.620154742014806,-0.73081822832664,310.317133497827
13,3399.29538040013,37.2443986999251,0.87,-0.951968060119787,0.0546644149207661,176.713540384736
14,1581.20467714932,35.9037898638272,0.81,0.887348164034285,0.378546005834766,23.1032744578499
15,288.192282939312,6.01398488528008,0.97,0.161151347377832,-0.935686403561811,279.772065852656
16,2399.65494275479,25.6163516058409,0.91,0.460409113548408,-0.855802263410611,298.279602253467
17,2565.29507087226,35.5062820610387,0.87,-0.970592856240435,0.0969154875392709,174.297811590004
18,2116.17761119141,50.7961753353083,0.72,-0.13572035463716,0.916952493564422,98.4193590560366
19,2740.18603051896,41.1761960222438,0.84,0.714405085432462,-0.652371367410905,317.598693204625
20,1326.96655454767,37.6295241348104,0.77,-0.780222356744135,0.539781117385924,145.32335830366
21,1840.93397770725,47.0684419370607,0.73,-0.152589367588454,0.917762496321677,99.4397822971974
22,711.086355748147,18.8134523372436,0.91,0.752241561184126,-0.581856092926611,322.278179794881
23,2911.5337838613,43.1885521592737,0.84,0.515744047698048,0.813190753972492,57.6162015506865
24,2973.81498497779,42.3555470279347,0.84,-0.963039076424098,0.0647015782988828,176.1563712485
25,1556.07248384962,33.8748252430263,0.79,-0.242594908728042,-0.926394990156762,255.325479267155
26,1149.45066966167,24.2309650014329,0.89,-0.201239436516209,-0.929516254101656,257.784047767785
27,1785.7458952788,26.0136356844488,0.91,-0.957850144948698,-0.187491369867214,191.075151726518
28,2553.82697303135,23.5055736796571,0.92,-0.60857993209804,-0.763009623663171,231.423978821143
29,2266.80607926343,39.3469661560793,0.81,-0.402868038727332,-0.876004241436023,245.302639649722
30,3159.4764109259,47.2264665784949,0.81,0.614668693666392,-0.7129151755739,310.767599752212
31,3083.283029582,31.6875130781281,0.9,0.962123288730093,-0.101758268408524,353.962598498998
32,2439.62301710342,20.7322567692195,0.92,0.927589069282596,0.307823352652258,18.3585874219587
33,2119.21652410826,23.7852238500209,0.92,-0.148112723738555,0.961429979234667,98.7578295896837
34,3322.39736511559,25.2109693078789,0.93,-0.151181369287728,0.89008610944562,99.6397073839269
35,2295.00961386168,20.5972198770244,0.94,-0.459203792659794,0.854724948926893,118.247061574866
36,2189.64233148404,41.2000051829983,0.81,-0.959630658937667,-0.0868718761802782,185.172679373752
37,1002.8106675364,22.1607229220986,0.91,-0.253530933241557,0.920063766962759,105.405970333404
38,1189.56561773411,23.2523354700321,0.91,-0.394002293849891,0.875780883483565,114.222353311257
39,2931.4815333066,20.9187237007983,0.94,-0.296433203799727,-0.922703273683344,252.189553121419
40,2392.99727073427,40.0347197276155,0.84,-0.759345633540294,0.59937824666627,141.714724726178
41,1078.75861701627,25.0234937350692,0.9,-0.906582835837207,0.350830291898867,158.844511567159
42,1695.58401986404,22.9939305933092,0.92,0.759265620814762,0.593594721252328,38.0183362679928
43,1850.08152762321,23.3742069225033,0.9,0.612456866064252,-0.751092215759268,309.194548173731
44,1992.12005394267,35.8912476813581,0.82,0.900863803880228,0.362551367755817,21.9222502755026
45,2715.31899579845,20.4105817599315,0.94,-0.0208713380423166,0.961736820390709,91.2432215109846
46,481.213571013983,11.6030071177432,0.95,-0.656633675791042,0.70020344742652,133.160791381548
47,2292.64360019732,39.7343988545379,0.81,0.562748376750188,-0.786182904668575,305.595022406847
48,1178.93798497311,39.3822350636043,0.76,0.10220807584584,0.911562321474408,83.6024842663474
49,2548.2509166811,39.6898092632439,0.83,0.664949509461363,-0.71014691991294,313.117449180446
50,3030.30971734735,22.4574293736394,0.93,0.440120510856776,-0.855068637863692,297.23576400196
51,1706.40108084341,27.5698128296278,0.86,0.309812559621092,-0.908483068313905,288.830496806992
52,3011.32503758621,48.2785902224912,0.81,-0.361849780522126,0.875799168336574,112.448713179924
53,2531.61956272669,20.8068638033527,0.93,0.137951187543151,-0.959581242215727,278.180895847264
54,2128.64404844428,22.5561442570405,0.93,-0.826232119622352,0.520496972684422,147.790524977346
55,1816.10942030645,26.9033413068334,0.89,-0.0122857339168154,0.964679426896098,90.7296544617543
56,1983.32424076372,34.0627957765156,0.84,0.181968461398469,0.950992555020601,79.1676275376076
57,2646.19193802626,36.013304855227,0.87,0.0073673937187454,-0.971578592375768,270.434460453295
58,2531.05023571481,19.931413002119,0.93,0.893170049544904,-0.38690945899916,336.578376911477
59,3453.55987271117,28.200004253734,0.92,-0.451986676233173,-0.809806649798904,240.832301957924
60,1327.1257707531,21.7771684203982,0.93,-0.804435393728231,-0.537864605454514,213.767627489463
61,2273.52423671993,23.698671599407,0.93,-0.801083957544073,-0.556942042885034,214.808399696571
62,1903.4645937068,22.8882442361928,0.91,0.623718539215485,0.744064703790876,50.028293738713
63,2211.53610800949,36.2212524341544,0.85,-0.556250990183583,0.789860524267984,125.154719967935
64,1344.21392364608,37.6704524030735,0.78,0.94603049123588,0.140094982267133,8.42355047733316
65,3017.56296014939,43.3554306015216,0.83,-0.420933180206481,-0.848485293093295,243.614010628663
66,979.525988214556,23.0609586848751,0.91,-0.848057637690917,-0.45199206073233,208.056423473995
67,1961.2927340305,21.7346563070801,0.94,-0.948600595278188,0.226305538512128,166.581882799737
68,2122.88213812409,35.4365069854665,0.83,0.20982849145318,-0.942769683077414,282.54757725997
69,277.933580666218,5.87188177351903,0.98,-0.88263583846335,0.385117376446266,156.427082853736
70,3476.76697706937,41.4706269437351,0.85,0.601523812914731,-0.701514621326434,310.611913258664
71,1796.77530365394,36.0685430525896,0.82,0.740426074417984,0.62125855034652,39.9985152690193
72,848.271617882516,35.8950138867652,0.75,-0.507914989947,-0.752894274833554,235.995743206733
73,2056.50785856136,49.1600263221797,0.67,0.161543257664793,-0.875128125901549,280.458715131377
74,2161.42220228972,35.9783859547152,0.84,0.546869793305418,0.793681774849263,55.4320299052672
75,2869.18408246726,22.2184676465123,0.93,-0.973918464962558,0.0954082841458085,174.40496792104
76,1715.24309441629,35.8953219701458,0.82,-0.77848252258029,0.566344389593469,143.964189793357
