"Group.1","ele","slp","svf","aspC","aspS"
57,40.243395851205,7.38545299444927,0.06,0.217815484375822,0.141100985614859
58,43.2998851661915,7.29714711272942,0.08,0.297252528344788,0.0944812606554875
59,32.3714161272945,7.48831966223703,0.05,0.26042745398062,0.0393755916967676
60,35.0414552130967,7.2853759571959,0.05,0.26310537961398,0.0634207271168248
61,21.1670213079241,3.53103369355706,0.01,0.124309103693889,0.0470041115322538
62,33.3820077211916,7.49958194305114,0.05,0.259319777749837,0.0426730433195098
63,49.3006648316509,10.1962739240264,0.06,0.213213103654047,0.238981779602197
64,20.5212496587091,3.35982428171164,0.01,0.0852737995039247,0.0880559475755299
65,35.1317129877304,7.44510283517132,0.06,0.185881893192561,0.204099129866587
66,28.3244894676343,4.93647329316264,0.03,0.0797485983621261,0.136780030705689
67,33.0314884154868,6.20465342652415,0.04,0.146697166461376,0.141062634139519
68,26.828404865315,6.85118053219813,0.04,0.124070293654402,0.136663753609269
69,29.4930478734632,7.14362878798245,0.05,0.195664613711714,0.0878658208682827
70,31.471862639334,7.23552097387804,0.04,0.198136003467325,0.0339595188556096
71,49.6617688457086,9.27074848575962,0.04,0.299178448809886,0.151122733813139
72,25.3484069472162,5.93545452156904,0.02,0.0731082979856511,0.15236623152452
73,33.1662607140985,5.71949317757283,0.03,0.066974834434559,0.184798820248661
74,36.2306844709469,7.32421344184375,0.06,0.109858289196932,0.264086367080204
75,27.081736043754,6.18361029874356,0.03,0.118287177603019,0.145650199198595
76,38.6875119638148,7.13385107764656,0.06,0.105262381838012,0.242872316904261
77,39.0546163551686,6.43579433847812,0.04,0.246710697353733,0.133027512974793
78,36.0649173848458,7.02702798419929,0.04,0.106648612400786,0.240077728762778
79,24.0392954158402,5.52668619459137,0.03,0.181817459473818,0.0523040404017997
80,38.2465304229808,7.18171349025899,0.05,0.151804867235298,0.175024513998893
81,36.6951694082232,6.55743290067337,0.04,0.0341685528647941,0.213565221192836
82,44.7901118106134,7.68207615688154,0.05,0.0496865932521009,0.259179973141763
83,30.135558417963,6.28229022312409,0.04,0.078460015501736,0.168939995892791
84,50.5799068401538,7.85483456505489,0.05,0.290492311180114,0.221595744086841
85,41.1234266112772,8.09879524531607,0.06,0.0394215155902792,0.235173851183437
86,51.0073881180581,7.40424439329167,0.06,0.226443684680091,0.26952770967025
87,39.697342210236,9.07049416862618,0.05,0.247790861341076,0.16051435383857
88,36.0131386890497,7.40590108212034,0.05,0.0372777294548181,0.237330025711628
89,40.5044899495138,7.86303476429385,0.04,0.130416658735539,0.230715320665659
90,41.3825320391034,7.2816365384291,0.07,0.21958423443727,0.207215748730543
91,37.2976247456181,7.69830619790606,0.05,0.0686331564588295,0.232115925801522
92,45.0727690719048,7.5249964869588,0.04,0.279739621726438,0.18767515353045
93,34.3929043724523,7.07034651019038,0.04,0.168666852950738,0.127042215663417
94,40.7336166566591,7.12486488690581,0.04,0.295183143217556,0.0555784820788049
95,21.7847310972342,3.61885177974989,0.02,0.0378986502202387,0.115051833219781
96,26.8762479351944,6.31108402804031,0.03,0.0118607079432448,0.14748814328483
97,40.4867343695912,7.21648050952856,0.06,0.0450164031015207,0.247040061211183
98,25.7157089468845,5.36845800404872,0.02,0.161612831690967,0.0757382378895513
99,51.5215599413912,8.0484931631697,0.06,0.191523550443592,0.296816708399149
100,35.2802956785373,7.50527373531459,0.05,0.156549672068778,0.216690675515073
101,30.0514365466039,6.36688282628787,0.04,0.0601071068242606,0.171309193501202
102,44.2869752318327,8.17873143695394,0.06,0.100785970399445,0.277207835978004
103,33.4057780434501,6.86958621912076,0.04,0.0481626985367063,0.234485880135624
104,35.5980425069051,7.32285042167349,0.04,0.0277200529256432,0.227759577492939
105,18.6943712834118,3.49113797685619,0.01,0.143394928653403,0.0224946208505906
106,39.228903546636,7.8668938151147,0.07,0.285700913017124,0.108699292053958
107,48.2348658420871,9.63247837378677,0.04,0.0623403703134089,0.274406029219516
108,38.0664221338285,7.07042388596639,0.07,0.0684338387938843,0.25436983012794
109,42.8364549143217,7.20127429615727,0.07,0.285795153843471,0.147333162253178
110,40.0783803542932,7.45503087332726,0.05,0.088182495185471,0.248205761384802
111,34.6008446435839,7.30469752851902,0.05,0.177245355602486,0.199123116088507
112,30.2431944315937,6.53473065984023,0.04,0.106508724746637,0.173420921276462
113,36.2495307413413,7.53481398999364,0.05,0.18470859045453,0.174913037367342
114,31.3347966996028,6.14525244985375,0.04,0.120798217309084,0.146647672958864
115,26.0731599371843,6.65192008739103,0.04,0.0203071636166824,0.177421143717176
116,41.1639348464642,9.42303268745979,0.05,0.0402118276533045,0.265167548235296
117,36.6225782416197,7.67696499335509,0.05,0.2409924314048,0.0325474157065501
118,48.113101570212,11.6106904252855,0.06,0.135970734565444,0.313623686341908
119,19.5315777440653,3.23073690746808,0.01,0.0662749465498207,0.113898580570223
120,38.0805889560392,7.47396548039243,0.05,0.118183205820781,0.230831290234005
121,42.7383569405393,7.95242193440215,0.07,0.222806420424631,0.182018625401236
122,39.1945040069032,7.57727278328547,0.05,0.306437121622164,0.0733339014531528
123,29.2953491540409,6.98699212789632,0.04,0.107491862659615,0.15180108808071
124,39.2609746014721,6.40991997440062,0.06,0.0521016481007942,0.260399348920782
125,41.6975294020938,7.64006136272789,0.06,0.223282762691253,0.181247946439459
126,33.8526653984996,7.01231402599545,0.05,0.277835583670543,0.0669849662802895
127,41.1453702212972,7.0336025487268,0.04,0.0509870729560035,0.24339878657975
128,45.336758215624,8.08938411709383,0.06,0.315460791686806,0.150796859434512
129,40.0563511643782,7.65404295763354,0.05,0.161934295517169,0.202491536710477
130,33.7367339018791,6.94077865586761,0.04,0.0539993597317269,0.180066902422883
131,21.4943525509334,3.65409949994628,0.02,0.0717107768937278,0.112503907619845
132,29.9238131054848,5.30237739627585,0.03,0.142186350247527,0.0809139592216811
133,46.4350715234504,8.0085492119873,0.04,0.303950513096047,0.112272458483733
134,29.1861164517354,5.9359922874576,0.02,0.138074037958618,0.0969568152856874
135,36.8021377443715,7.29089005781091,0.05,0.267642621195716,0.0385530179759752
136,38.3768864975986,7.52067212337965,0.06,0.226847281005884,0.18408288825021
137,41.2930737543535,8.33951023233797,0.06,0.0668233560743875,0.249557627722328
138,41.5603553101314,7.78992632857468,0.05,0.199810613562618,0.197255342277544
139,36.617975211423,7.58819671248724,0.06,0.247953192391698,0.153944948163205
140,27.5818953141293,5.81473376233335,0.03,0.06469383650966,0.166674976970077
141,38.8242161085515,7.38163672607032,0.04,0.161530179387406,0.218072857959813
142,22.0432043073612,3.2832745206398,0.01,0.041232326419506,0.111798078126362
143,27.3841061186562,6.00048270078039,0.03,0.0306167222076902,0.162967790438859
144,54.8727244708021,12.2037688095554,0.06,0.270708021118831,0.25897195108627
145,27.1598164929338,6.56883976149738,0.03,0.169865491714005,0.0952764758014159
146,31.0700140612143,5.92742639188497,0.04,0.206456196024954,0.102983993447327
147,36.7451480750164,7.11692427260033,0.05,0.100531982335042,0.222977111938089
148,37.83449342252,7.58508921890449,0.06,0.0549939984349585,0.246065293371975
149,51.0872380384141,11.9350498757735,0.05,0.369576268497007,0.138142825907393
150,27.8395229277713,5.94868049256212,0.03,0.217609704161247,0.0304293235153824
151,22.651002587172,3.50494304333696,0.02,0.0856230436900879,0.092429209169137
152,48.8061853063078,7.79484473760285,0.05,0.237297091210104,0.233207478946447
153,41.7312127906335,7.08211222994071,0.04,0.11964253038054,0.230558656796598
154,37.617870839418,7.34796133288466,0.06,0.306711937262735,0.0575385719023721
155,33.23230085191,7.67868852859278,0.04,0.0592812853083477,0.226222279885617
156,37.8034253816249,7.49890272200219,0.06,0.292965153578298,0.0491354655705546
157,27.5734793112124,6.39790398833047,0.04,0.230445547796812,0.0306455054114427
158,37.9440118195784,7.47433222039783,0.05,0.264576003399009,0.0914505939980813
159,21.7534151332239,3.40510973379724,0.01,0.011563630891676,0.121272037923717
160,40.4136508433906,7.68353663801361,0.07,0.13244185345786,0.255186640995455
161,43.6214147838563,7.29601844915314,0.06,0.0512845264777974,0.254610112562227
162,36.9141769607493,8.31424865784186,0.05,0.1631902995634,0.182208050125794
163,20.0024839627517,3.59597149844949,0.02,0.142296974223977,0.019912103634981
164,27.2897260868308,6.08290776830603,0.04,0.0568583162687841,0.171477187056728
165,48.6278501268168,7.63190074745546,0.07,0.0529191927808187,0.273861504595256
166,60.5608204805045,12.6057300492596,0.06,0.321761344120264,0.281001141381025
167,37.868257729042,6.55050761790835,0.07,0.0365567049491544,0.263405143633209
168,37.9084391222494,7.77248747567497,0.05,0.123829932021671,0.225768228640472
169,48.0203281970282,11.137872977112,0.06,0.325326568377268,0.153128161318046
170,45.6508730820811,7.47181947078642,0.06,0.195239409447073,0.241919328277335
171,32.9715322226093,7.0667951285754,0.05,0.144524260132767,0.161846565115128
172,45.9920731422998,8.26754369867045,0.06,0.108444266749129,0.303704888571242
173,4.67469644879475,0.948162070632331,0,0.0235101286141557,0.01579394288353
174,38.4386691264877,7.12252468671267,0.04,0.258184269362126,0.121401114635835
175,42.875683563181,7.87215328571185,0.04,0.170430218187179,0.230631636268962
176,22.1083981338373,3.56520712575294,0.02,0.125280758080853,0.0486938173758605
177,36.3629064360276,7.96982430561289,0.07,0.216701211649015,0.177951384524912
178,33.2756617094799,7.16232461982712,0.05,0.220206715827092,0.0424510584822445
179,29.4412447069933,6.56090035752508,0.04,0.093597112467453,0.170495599773903
180,36.3342117039123,7.6873913331773,0.05,0.129114499811055,0.200074142892702
181,28.191366053831,4.93868000498344,0.02,0.125387286899644,0.125270548069549
182,39.7110597939101,7.82284456092108,0.05,0.295050302808314,0.0729136614046461
183,28.7142332065355,5.38055201842968,0.03,0.159917798528337,0.112894859157267
184,38.4983467944041,7.88709942677095,0.05,0.181334974245854,0.1866705231774
185,46.6126929594453,7.55655642700316,0.07,0.252978893076744,0.141346057446629
186,32.8454593721355,6.91300528108537,0.04,0.120085956671909,0.198512176494474
187,40.9998107689935,9.09476464425744,0.04,0.246247740884873,0.185454499310434
188,29.2545402900186,5.85042891384273,0.04,0.157273171179051,0.103254622514298
189,43.4276603320869,7.29469951503907,0.07,0.203036071403758,0.194327620489093
190,29.330638715538,6.35467114424613,0.03,0.155104780584177,0.147644317436296
191,20.5378484170841,5.40651577624317,0.02,0.184199568395814,0.0234904746218459
192,40.5579502698775,7.66171943059448,0.07,0.300312505265214,0.0765014215307979
193,27.8132346304212,6.448084843063,0.04,0.216361204173909,0.0376961033405207
194,54.3487504481481,7.77005159010167,0.06,0.271812918977525,0.23423589058843
