"Group.1","ele","slp","svf","aspC","aspS","asp"
34,1590.70569770113,20.566022180147,0.93,0.262710045971273,0.936063448778036,74.3230068113948
35,653.02068242568,9.30952132228685,0.96,-0.984799347725917,0.0417158934369901,177.574412911179
36,1633.38813068282,22.3472316996103,0.93,0.330473449958551,-0.918686295655338,289.784872539051
37,1098.43980262383,16.202386065674,0.94,-0.208319470581174,-0.953186312244743,257.67181449741
38,1803.85731974746,23.4848097851226,0.93,-0.688162402274679,0.692365403109058,134.825564205128
39,1788.4266702158,22.0872912227838,0.93,-0.0954411078423885,-0.965953151864521,264.357199137445
40,2051.68968907091,25.6936910321159,0.92,0.598558517637647,-0.768671035011233,307.907631321004
41,2293.72429001549,23.6079900979044,0.93,-0.598871369579417,0.756402855306317,128.369927244989
42,1720.4280462742,52.2631268670376,0.61,-0.053182050051834,-0.820732330587692,266.292514790709
43,2912.40890928224,35.7747669674311,0.88,0.832189244187254,0.450159365154747,28.4104577735429
44,1387.55386930477,19.0063521042589,0.93,-0.412834493958237,-0.884544682349662,244.980607916657
45,2358.21130121185,22.5458625613873,0.93,0.409592993018191,0.865705907682856,64.6796801888872
46,731.609407284762,33.5130671083942,0.82,-0.342350710985861,0.872416009119988,111.425877236055
47,1062.92172831019,17.4316251155562,0.94,-0.204893335118058,0.950406321652413,102.165912755628
48,1414.23810227183,18.830988285922,0.94,-0.631571800735246,0.744567742080576,130.305927304747
49,2386.51169219547,46.5159980603666,0.81,0.943125145499834,-0.0720544289443157,355.631109702129
50,539.813728097102,6.16253474722308,0.97,-0.962518825105454,-0.205108914102775,192.029568389711
51,2214.79197417908,26.8423132456673,0.91,-0.649365445260065,-0.712351111549646,227.648306255345
52,2985.13872324482,29.9628391612298,0.91,-0.546717591781963,-0.751914576779581,233.979074947973
53,2594.40046075495,47.0638100670372,0.81,-0.354180420792976,0.83472530354682,112.991889030564
54,2360.05954101641,44.6468196741,0.81,-0.194333553200412,0.902048327360343,102.157747358412
55,825.794786130163,12.3315309664464,0.97,0.974914335052672,0.147896354474323,8.62610752825027
56,1993.10930592151,25.5166302078046,0.91,0.173749166355696,0.953773718897253,79.6756299966037
57,542.389268645289,6.38845921023403,0.97,0.709027265588845,0.677528378502907,43.6986148530368
58,504.969260452421,9.19773934363006,0.95,0.824670376774298,-0.52193518223313,327.670215788937
59,765.30547124994,11.7055199226635,0.97,0.920015410020323,-0.353625874012836,338.974762063048
60,1885.92401417267,41.1417641784321,0.8,-0.249032975771476,-0.912579760065369,254.736257011971
61,561.12837943142,2.63469310634004,0.98,0.536685995662115,-0.835738972017306,302.707335548566
62,1581.0845294812,40.0207965208423,0.8,0.635627595214374,-0.72562661679017,311.217407226784
63,1640.22872372975,39.0484867010639,0.8,-0.940913137663296,0.217726311899927,166.971131977559
64,1168.77461073032,16.7603855817615,0.94,-0.800192181574202,-0.556422587033778,214.813252478858
65,1829.37075629348,39.3066047168017,0.82,0.622664597495132,0.728791772589351,49.4901088550639
66,1657.13748108841,23.3905876459177,0.93,-0.787412962209381,0.579120612635054,143.666539171822
67,2520.69306920179,47.2997507104536,0.8,-0.0319934983106053,-0.895892831202314,267.954762320667
68,1847.07346301944,22.5601294036628,0.93,0.0535157330551769,0.968821538435059,86.8383106410408
69,1162.40226958578,17.4226365676713,0.95,0.932719561167377,-0.307186479028887,341.77096234712
70,1200.89726405393,18.5021807953412,0.94,0.859737486042198,0.467369486024521,28.5293357760507
71,2423.30692064569,21.7140582749561,0.93,0.955436447529564,0.153302748057989,9.11558832163211
72,1376.04754329928,20.9385363299747,0.93,-0.975147214194628,0.109250489180757,173.607531667579
73,1234.12103167701,34.3817569021335,0.84,-0.966780266059147,0.0502898727146739,177.022278087535
74,1011.05300082445,14.2366844612969,0.95,-0.779411246961554,-0.591498908044319,217.19503584129
75,1316.69350139424,20.0342091118855,0.92,-0.101579053428178,0.970117093459143,95.9775464375484
76,1627.56471059901,22.5206861031192,0.93,-0.953160654919939,-0.217277762108805,192.841433350106
77,2960.820442799,37.3559699394239,0.88,0.717879801664399,-0.610934053698373,319.601367630133
78,1918.30541583667,21.4544741618477,0.94,0.817913850072374,0.521227486877149,32.5079168273301
79,1443.78334254654,36.4999181663523,0.81,0.32707040988918,0.898793020553421,70.0035743185371
80,653.544301082281,10.0000717845325,0.97,0.418510134041862,0.890661840609778,64.8317937825071
81,1148.88549264691,16.5356150125514,0.95,0.52140721933489,-0.82584065071594,302.266897329298
82,1277.76526460737,19.684416985619,0.94,0.66387007513811,-0.71583151705479,312.843182215805
83,2466.21380492044,21.3487666084191,0.94,-0.322154188701871,0.909085903976122,109.512878870653
84,1197.55869362989,32.7141870285399,0.83,0.364982930589032,-0.896778870618294,292.145990461849
85,762.647178779677,10.2562202027686,0.97,0.786162412866506,0.588599895769413,36.822202345628
86,1930.20898864402,24.8645102229871,0.92,-0.588865045360872,0.775686483387089,127.204075014487
87,2446.12713569782,27.8677175392738,0.91,-0.913091393150319,0.331387293995184,160.052700146152
88,1451.59949342681,19.6313192097041,0.93,0.093412990767149,0.968627789867166,84.4915170187386
89,1809.32410879796,43.9428503869757,0.8,0.801717447772036,-0.530818426053158,326.491392493082
90,1570.97713968247,55.6602741919841,0.61,-0.158731574977892,0.841821579572813,100.678163568243
91,2599.31839253487,26.7439798030482,0.91,-0.932600743507698,-0.267343551876148,195.995719077798
92,809.01464323603,11.8699100056739,0.96,-0.053156940029315,-0.978459333925376,266.890338583333
93,2589.25382425409,23.9212459614718,0.93,-0.83465425657482,0.498669964904221,149.143501555679
94,937.082421896385,12.9189392639429,0.96,-0.0112705602834501,0.972343920953169,90.6640928229394
95,2047.09852074425,27.9697593197027,0.9,-0.881820481204446,-0.415200232251454,205.213138435401
96,2796.97328000481,28.0249801816027,0.91,-0.87465296160485,-0.399119720043256,204.528058402459
97,1085.96899720094,46.8091974169756,0.62,0.191759373437424,-0.861399032344388,282.55018978873
98,1516.92113745943,23.402138174934,0.92,-0.944620764085371,0.260355087230234,164.590800776861
99,656.784060881342,9.12775632073923,0.97,-0.242051758485613,0.950655104791372,104.284877994028
100,654.174932972606,33.9635643134772,0.84,0.838263534293329,-0.471187451836701,330.65968416114
101,1099.14662163539,36.6048637540206,0.8,0.401592922119516,0.85190490248245,64.7605376596011
102,2099.97900044541,25.5477216356606,0.91,-0.417346798224376,0.872886482701317,115.553519651887
103,2510.65238143029,21.661998000986,0.94,-0.200705803820097,-0.93406531654224,257.873052382468
104,1666.00100000922,40.5168171754771,0.81,0.970112180572111,-0.00618061496675645,359.634971740065
105,2934.46921857424,32.7928420754906,0.89,-0.8988756689592,0.312443440372684,160.832875119257
106,1115.5675157402,32.1193572167914,0.8,-0.504959036989846,-0.804541476770165,237.886146428742
107,2308.33792911258,31.9567266766663,0.88,-0.966294333353938,-0.036195136534412,182.145163634519
108,1875.13241417667,43.0618863970369,0.78,-0.916730546957902,0.263740745684584,163.949624923
109,675.771534962079,9.86253364264773,0.97,0.987762694376701,0.0477727899402253,2.76893228617106
110,2110.41534740122,43.3913195935684,0.79,-0.212969387457006,-0.899837971971304,256.684520764686
111,1911.12691619572,22.9167502121686,0.93,-0.599029509958896,-0.761275940223229,231.80165393196
112,963.125280618897,12.4920750637651,0.97,0.9616292778488,0.200189950873641,11.759752716408
113,532.157306973322,8.48466607956523,0.95,-0.911385770785205,0.375858910547567,157.588565433421
114,2527.88486882079,24.6900442238646,0.92,0.558687192638924,0.785773039618633,54.5870490107919
115,2672.93419839987,27.7495928553312,0.91,-0.381019837415587,-0.87968714365527,246.581064449664
116,1044.25460493095,15.6081735418713,0.94,0.610971088084799,0.761890378782545,51.2733616684217
117,1652.15400342073,21.0149229583533,0.93,-0.476154846083675,-0.848136324213745,240.689574928854
118,879.288311699136,13.3311150064332,0.96,-0.752049877383465,-0.624785513152553,219.719012472212
119,928.055745373758,16.3602766656638,0.95,-0.718725903994149,0.665121985023239,137.218266650929
120,2040.90347341496,25.7439281200943,0.92,-0.201624212402096,-0.94735874410646,257.985135551816
121,2814.03914339219,27.1410309307123,0.92,0.116519323589813,-0.934777906140269,277.105225683297
122,845.804429097062,33.8230068230734,0.83,0.782624936632237,-0.560390933398545,324.395812989357
123,946.246833057831,12.8351317978418,0.96,-0.209440119436498,-0.95548688067259,257.636458390325
124,2583.07202872855,30.2912031568741,0.9,0.966290822103281,-0.0489069488005174,357.102556899252
125,1295.36432143209,20.9613659713753,0.93,-0.757479899592562,0.619485976907681,140.722842539122
126,1758.17916169657,24.9425598692877,0.92,-0.975210945598003,0.105108635488701,173.848384372906
127,2189.97580711855,26.0194977234435,0.92,0.266943477175004,-0.92294325448284,286.131489715191
128,1070.6116380224,37.7760891815071,0.8,-0.737430091673088,0.602624973959131,140.744441038969
129,2020.04498930495,27.2581455037437,0.91,-0.905623613008873,0.363865660808592,158.11049603722
130,1979.70974973518,42.6202465180542,0.82,0.942887602367756,0.196283857041247,11.7594911250437
131,3486.29670617962,34.9083422715046,0.89,-0.0344177817437996,-0.690656796447602,267.147116083397
132,1049.30134016128,16.4776760126921,0.95,-0.827985632908814,0.526582886253309,147.544426799764
133,1576.74603096266,35.762397242063,0.84,-0.428448420052621,0.863919299673195,116.3784545557
134,1523.16979721316,20.6070388993921,0.93,-0.101629495362852,-0.967283623901009,264.002115578875
135,1307.97437799519,19.1821213108698,0.93,-0.861630133503299,-0.458517112709644,208.019708549441
136,2351.48833204425,23.6003444299264,0.93,-0.0528613565878372,-0.954184644284157,266.829083507433
137,893.308768097448,33.9361813716463,0.83,-0.948885822434432,0.106451659251085,173.598982633154
138,785.603460212582,12.8719226845011,0.96,-0.96204903042017,-0.212564469107806,192.459311317062
139,937.085384249342,31.5535734141803,0.8,-0.0999859136153985,-0.934165735063933,263.890758684296
140,1458.07209619384,33.6711660300544,0.82,-0.0700124349631081,-0.958025142533155,265.820257293833
141,1288.7761168193,34.4225506098261,0.82,0.651962585778219,0.706127205041498,47.283913918324
142,2239.3556607314,26.7699514196818,0.91,0.912644634919327,0.317029150823384,19.155905151346
143,1409.81664238072,19.6980946262028,0.93,0.95474848790435,0.229710466502683,13.5281194501153
144,2784.1071926182,25.1028338710462,0.93,0.927331066959871,-0.248846842812459,344.978717050161
145,1595.63111887363,35.6349875572424,0.8,-0.482549234973764,-0.824245038601356,239.653420454679
146,800.825644095005,13.3877818776562,0.96,-0.91194510662705,0.37268410176699,157.771665506281
147,2077.96076862436,23.6684836900954,0.93,0.969296211019604,-0.0910055907788048,354.636319074231
148,633.163540730414,8.81047273973947,0.97,0.876218502088895,-0.452339543548923,332.695381432207
149,1392.75079347396,48.1962335192836,0.61,-0.000548346523576779,-0.879552717379548,269.964279642572
150,896.440103878641,13.810867132851,0.96,0.913682958575271,-0.367687719652813,338.078974739601
151,1759.18136163427,40.4022784883441,0.8,-0.367996352363077,0.878615911388759,112.725711332714
152,2307.52878464257,44.3564406641207,0.81,0.193755225790346,-0.907533589759731,282.051515492091
153,1052.55509903338,34.0462656260285,0.84,0.783286857437086,-0.560842384380683,324.396901529827
154,1908.69875035871,25.5523642726735,0.92,0.338570060142896,-0.910017152223506,290.407616809355
155,1018.74624308419,15.5938771311091,0.95,0.892639870837099,-0.410497522812188,335.303758730946
156,536.990200023655,7.46321231151915,0.96,-0.534052608710372,0.825409213018319,122.903495845544
157,797.343871534816,11.2675220517613,0.97,0.581423407087188,-0.79258710840287,306.262902906283
158,2213.86768693488,23.8168345933815,0.93,0.169234531386079,0.944910649177522,79.8459212382651
159,1747.35028253004,21.207446835109,0.93,0.61759342222304,0.753117554409175,50.6465630138677
160,792.708817844261,11.4306491739619,0.97,0.218080842312164,0.95392532751453,77.1226714158791
161,547.655525343261,6.72893252466954,0.97,0.106789575798908,0.975161291196455,83.7504618496472
162,2167.99926234377,24.4276996891522,0.93,-0.948665340943656,0.185190166688848,168.954129967655
163,549.40982010769,6.61968119209782,0.97,0.982210294185837,0.0532969502718922,3.10595248821469
164,538.777783333212,6.89915854848612,0.97,-0.0152424242500346,-0.980924703591862,269.109762149652
165,655.77598062261,9.9004774883442,0.97,-0.225220320584009,-0.952902151443648,256.702061604902
166,1507.53583709606,22.6971540849393,0.93,0.611044888619115,-0.765562813930945,308.595617095313
167,2649.15256959536,19.988299108173,0.94,-0.146708486677912,0.944429421783234,98.8298041236926
168,1657.49844019918,23.0554645993825,0.93,0.869732683159737,-0.450889917037307,332.596712440572
169,1770.2131486635,27.5302993299192,0.9,-0.79483447873097,-0.567087018270616,215.506549415031
170,1507.83429311084,21.1245485822105,0.92,0.769067996688076,0.604308887659601,38.1591232378673
171,1978.41666202161,45.1582702284607,0.8,0.676058178858486,-0.682822668332779,314.714784782743
172,1896.48637133592,24.793156780736,0.92,-0.972677475741367,-0.0307408954832995,181.810196636372
173,1179.20922658074,20.7456808317324,0.92,-0.522585157579382,0.823493960560005,122.39900792293
174,1493.91495207238,19.8419346276329,0.93,-0.823278487255877,-0.522005520600911,212.377028422987
175,1061.12858854189,20.6636864237305,0.93,-0.983528948017712,-0.0398246459954139,182.318730240707
176,1257.4606189248,38.5913384183188,0.78,-0.298469071839422,0.904531183718194,108.26139224831
177,1633.97966954939,36.450684623401,0.82,0.508127004869,0.818956806821231,58.1822014917742
178,1417.70213932501,36.1664808941873,0.83,-0.650484524870631,0.711620630719512,132.430087192486
179,2427.78930067155,24.444891665076,0.92,-0.823564759813872,-0.51184998938381,211.861176600313
180,805.564140352636,11.9326118883375,0.96,-0.484873585725856,0.852295886750803,119.635672491899
181,1030.11024938569,15.7663594717563,0.95,0.400944801146611,-0.891923721707473,294.205257971349
182,2147.73714085776,44.4579745938845,0.79,0.312177041639736,0.879603230678968,70.4598874315382
183,2742.82500655324,29.6637619261345,0.9,-0.862731735429455,0.427984973317018,153.614855933181
184,1192.36313629935,18.8684737604477,0.92,0.275257578088295,0.934181036952304,73.5823265232481
185,2300.19960910212,25.5457192259083,0.92,0.785417253912198,-0.565523949922571,324.244982433569
186,2087.09134280422,24.3214878263051,0.92,0.684006971713479,0.687169264791846,45.1321389044802
187,928.642672755866,13.3028500293739,0.96,-0.980473969422382,0.0328760552953852,178.07954743408
188,2836.67149510847,29.2041853929344,0.91,-0.167806715605906,0.924828863776664,100.284216102958
189,1346.71797527848,18.0461992161573,0.94,0.637772181200049,0.738985200786299,49.2045647097496
190,757.209520035418,11.3970640795319,0.97,-0.610372172357176,-0.76803480194537,231.525152266832
191,1703.44204395284,22.4264862288082,0.93,-0.136988428728236,0.963355656078973,98.0931570184442
192,3194.4203516767,36.8758465803762,0.87,-0.914650345132853,0.0108439005011229,179.320745214208
193,2161.14897612391,45.1310360375718,0.79,-0.77058600449382,0.54561514347648,144.699512698512
194,899.375591076372,13.7625718070014,0.96,0.682661628051962,0.703867354569582,45.8762196291088
195,744.902709907483,31.956132747837,0.84,0.842169119936602,0.443795360640949,27.7877521328959
196,2710.80573328845,47.3663317030882,0.82,0.794851121411082,-0.500061994428125,327.824909530119
197,1462.54016159469,38.0942465905977,0.81,0.965421319002779,-0.00794192836047757,359.528673437152
198,657.292787960968,10.9308619311685,0.96,-0.78736805316908,0.591661306592879,143.077267302921
199,915.039561581836,13.5958843699186,0.96,0.493177523002057,-0.84604607933968,300.238781631414
200,649.164543396562,9.89094489378574,0.96,-0.815040315329471,-0.54910934073818,213.968955536511
