"Group.1","ele","slp","svf","aspC","aspS","asp"
1,423.314979177719,6.14147062387912,0.98,0.989604053731656,-0.0790843182100331,355.430911600291
2,1062.43111675456,15.2360047217335,0.94,0.0719394548350611,0.964982936231065,85.7364877737148
3,1319.05388435842,36.8085217994268,0.84,-0.677594790722596,0.672967745170112,135.196295349148
4,1642.63841554405,21.2797955909762,0.92,0.96322127350148,-0.025384140071844,358.490411727854
5,632.400242011825,8.99391999617837,0.98,0.803765101145396,0.574068037853011,35.5353227563726
6,614.122615214997,9.13639278385488,0.98,-0.646678354937657,-0.748310847260959,229.166944589652
7,496.738372919021,7.32674708398165,0.98,0.673114165790946,0.726108877455316,47.169005661179
8,738.632070248975,28.7134506352483,0.9,-0.881946046921488,0.398025097832431,155.710189790075
9,495.898653979503,7.25821199139282,0.98,0.2079288085618,0.966170564414002,77.8546628182998
10,758.993269755425,33.3912557637296,0.85,0.882036228559261,0.369696062604231,22.7404738708821
11,785.687489055567,12.7003741144276,0.97,-0.628128287200762,-0.753286328484935,230.176941196053
12,424.271231702995,6.47370848652392,0.99,-0.98882218941491,-0.0763716738014333,184.416471217121
13,1051.78129953538,17.6413654103222,0.95,-0.0722022207705233,-0.9646299936763,265.719412803831
14,1084.36849463941,16.7263990262832,0.95,0.744638040449492,-0.627149475375604,319.895227203446
15,910.696324442201,34.0098154453417,0.82,0.587719044071163,0.75811299767912,52.2157481631402
16,2024.62657964638,20.9047368958927,0.94,0.798955802834099,-0.515090433357399,327.189940554886
17,432.16412112927,2.75416913103996,0.96,0.537006302422497,-0.837975834869789,302.653270075925
18,424.150486795892,6.4241679182424,0.98,-0.84707357342005,-0.514281939090046,211.263102527671
19,1262.04450240261,39.7936214748855,0.83,-0.933301812261498,-0.208135161260862,192.57178497448
20,708.568435817788,11.3768450602308,0.97,0.929861499467871,0.334032568162897,19.7597245569393
21,562.938525389883,8.01239585386779,0.98,0.507667864677897,0.84904945759507,59.1237432958376
22,1933.32044123695,24.7677029080393,0.9,0.941308880070177,0.201001460974977,12.0535721814592
23,1490.63777311698,20.0382728101077,0.93,0.871027277985871,-0.406432283788171,334.98565141154
24,668.220123666664,9.64187239046305,0.98,-0.715588345305278,0.677311573082463,136.574087044373
25,1795.41417879299,21.7988325193123,0.91,0.94182548555893,0.182885777952108,10.9890639815843
26,2233.3871590683,28.1458414095699,0.91,-0.652828313904115,-0.681590278973406,226.234758038789
27,974.582212533261,34.6678872540067,0.83,-0.282435307802781,0.913437403125339,107.181635307153
28,1197.39915254941,18.2515115255338,0.94,0.822618290190377,-0.518909785047248,327.756163011704
29,2007.96051271194,39.8265748357405,0.82,0.272657898242696,0.881702229915769,72.8162815359873
30,557.620991529901,8.23771789940333,0.98,0.914100117451546,-0.381791242842723,337.331220572672
31,697.168815881525,10.2460934075984,0.98,-0.620683370211812,-0.762704009573442,230.861536551348
32,552.29086568378,7.32071878098178,0.99,-0.445330389027662,-0.88313624649338,243.240012272007
33,1162.27969447028,15.2754721609274,0.96,0.074197073142796,-0.957776188182056,274.429746201233
34,2071.8730222217,19.6109729855834,0.92,0.728498390960644,0.599058935607604,39.4311510812681
35,1094.56569981198,37.3013332673498,0.84,0.49897360005268,-0.810435134449792,301.620027203981
36,2946.85415429267,30.9507569663798,0.91,0.155567113638893,-0.261923981822797,300.707767984533
37,499.509762902246,7.1841890044576,0.99,-0.978395800155791,0.161314734661403,170.637488734412
38,955.663799667731,13.3100433997603,0.95,-0.426393598735697,0.874644203118457,115.989474393833
39,511.51330673349,26.193962588553,0.9,0.545557060308484,0.783420826683979,55.1474940923344
40,1352.84424746334,37.3484323104746,0.83,0.951094583552787,0.136539271249156,8.16957163844402
41,1399.89895857458,17.13038406128,0.93,0.872029406770575,0.412458920361088,25.3135592159386
