"Group.1","ele","slp","svf","aspC","aspS"
1,39.2306402856088,8.92620748841335,0.04,0.225259151751778,0.0379149184691547
2,39.9484442515397,9.12010598324338,0.04,0.137774903450378,0.145152364347367
3,51.4881637744262,10.6664612505714,0.04,0.221822057766527,0.16243256299423
4,48.9911538033155,9.88663217445374,0.04,0.20800776695435,0.150578004719347
5,51.0035302313625,9.12922537312566,0.04,0.300459697955775,0.0749258606978993
6,50.639562431676,8.32393077551761,0.04,0.12853685153731,0.199575247479978
7,44.3807351459849,8.74885024050683,0.03,0.0240828380203189,0.196553631111924
8,45.8012304380326,10.5860693233595,0.04,0.252284176384353,0.0491344329601327
9,45.6465554772156,9.76586411164332,0.04,0.135883101439164,0.142182569922295
10,41.5470007674843,9.10080311441147,0.04,0.0329692308470966,0.197383878880643
11,45.5598863665703,9.1753927602224,0.04,0.0646220698658657,0.194973997384894
12,49.1972472657094,11.0165886054658,0.05,0.236413581896586,0.136649324956263
13,69.2169262856901,9.96440458441903,0.07,0.298710631200028,0.152679461844749
14,49.7560868035309,9.04532418308758,0.04,0.267272155026523,0.0668098255976053
15,53.0310217737151,10.3100852315389,0.05,0.164231635183652,0.213684382881033
16,44.5711276355627,9.54734481797092,0.04,0.232535341109091,0.0293637518165041
17,43.5020791502406,8.78127181944128,0.03,0.179500319567403,0.129090250406469
18,77.0232482131802,13.3090594234108,0.07,0.44298453861189,0.106178653936162
19,55.6724008838412,9.65289739396289,0.04,0.032007352895853,0.215689713711305
20,51.8999409966409,11.7637979221064,0.06,0.274050172633069,0.0935916006497581
21,47.2557693637678,9.2577016307115,0.04,0.128450801190916,0.168556373259125
22,55.0022399250785,10.1391082141072,0.05,0.0367873518748966,0.242289126701701
23,43.7088598716027,8.4890635550695,0.04,0.221108196034019,0.0379721722766623
24,65.8795705718506,13.2234834147524,0.07,0.319523505484639,0.178928609058764
25,55.2420245554046,10.5279285899215,0.05,0.297207375304764,0.0844066187581556
26,45.898530103468,9.2097599538641,0.04,0.143948542743407,0.173373612452792
27,48.4969677550829,9.32200082463157,0.04,0.0727181817546359,0.227652436731826
28,60.6106977631535,8.23282333350465,0.04,0.134655951341114,0.177866435146462
29,55.2458364904587,11.476624761446,0.06,0.202462632147692,0.190287240518746
30,56.5953006836925,6.51142776721027,0.04,0.150505650053341,0.143345960148969
31,61.4803074032288,9.0902750598295,0.05,0.0705254826022027,0.271514149217072
32,59.4084419234027,12.1531300613461,0.06,0.33599366597074,0.0967625174599294
33,44.2448535541157,8.54118797175862,0.04,0.223475392529598,0.110853201805282
34,44.4994955130698,9.54484619692102,0.04,0.0256183314064018,0.215410291837427
35,69.4011141967873,12.6977552509501,0.07,0.179249878129497,0.265568573018421
36,44.3813617579208,9.47949084172279,0.04,0.155236755527977,0.155791586527428
37,55.706106071358,9.95885651596048,0.04,0.250606727579855,0.0998586473706581
38,44.0180120135651,9.4203239380758,0.04,0.231811292810734,0.101572410401269
39,43.0081480027767,9.54865395274674,0.04,0.192060651890471,0.14226689674632
40,50.9530643999979,9.57304196148953,0.04,0.159378926564396,0.163154725647064
41,48.6931711317625,9.28432950838605,0.04,0.258644680560114,0.071280752417687
42,42.6187821059002,10.0341668851519,0.04,0.182663203664105,0.154731778014941
43,42.1942986220631,8.62968300528994,0.03,0.169542875498004,0.116738916248816
44,45.659231741463,9.78260604525396,0.04,0.0402251724569935,0.203150236818487
45,49.1828722561958,10.3232769567115,0.04,0.268121394657181,0.0597450112216742
46,91.1775291470045,12.4895039048809,0.1,0.417547543396758,0.282308834368806
47,46.9281596901129,8.29477246064038,0.03,0.179890052491039,0.126974246166635
48,43.7053745696839,8.86171638271718,0.04,0.234355011346111,0.0423688488896538
49,46.7295076447936,10.0144674334434,0.04,0.258100846706558,0.035348905305635
50,51.6291724195329,10.6183051974312,0.04,0.0590651284850577,0.231881577204538
51,65.9469047438344,10.026109771802,0.05,0.0470631845038813,0.283429089847704
52,65.4498312844372,11.7836629935623,0.06,0.275468587459487,0.153954371185656
53,41.1657099314178,9.23181677268058,0.04,0.21694783772254,0.0521583168689062
54,43.8274966358768,11.0156322410151,0.05,0.108098209679072,0.17007246725174
55,79.9642122423521,13.952932642188,0.08,0.442361084785986,0.105359712721937
56,52.9818447845984,11.5245348119901,0.05,0.0523081096544758,0.230644243587575
57,69.6754494710431,11.6492597979618,0.05,0.348003668005705,0.172828446296877
58,39.6968519488784,9.03499024764134,0.04,0.157420641825591,0.110109635614513
59,44.6844913084537,9.51012119230611,0.04,0.0874606065921005,0.178912821913105
60,58.8334579953094,11.3590348148728,0.05,0.245393144716692,0.174844257267088
61,49.9191514772636,9.22912385703455,0.03,0.0515596237323918,0.236468592805229
62,40.4249118891062,8.41696696499538,0.03,0.175961091740664,0.0965250925467691
