"Group.1","ele","slp","svf","aspC","aspS","asp"
1,2362.59996727244,30.0320554503705,0.9,0.737390130174527,0.642505076029744,41.0663904859333
2,939.685709259346,38.7057411343094,0.82,0.837066378954745,-0.44171121903971,332.179855475523
3,2847.74468839075,19.2724268519782,0.95,-0.753832343263672,0.610189336214478,141.011572478926
4,2909.88005971179,22.0952927148572,0.94,0.856391790678257,0.445874931481576,27.5034521123608
5,658.983665828192,35.5937475554176,0.85,0.89254084243315,-0.301114219444896,341.3572799633
6,1680.48730999626,37.802070331175,0.84,0.941279448946193,-0.228546689861769,346.352440398024
7,1554.98986270097,36.7809470959137,0.83,0.764935536885819,0.576830826167023,37.0196089155668
8,1567.82138900144,38.1703740540537,0.83,-0.950411922565388,0.173761598270051,169.639174889578
9,1330.54747812129,40.7672337870854,0.81,0.945682456813052,-0.168422825722923,349.90169572843
10,241.185894138818,5.13714460133983,0.95,-0.909646134185626,0.26223750677559,163.918512048272
11,1775.88454797397,35.5376853961733,0.85,-0.973675880858158,0.0589543702388706,176.535070958748
12,1038.5651254486,17.1993943539272,0.9,-0.00238957797988301,0.933482485002831,90.1466684551766
13,1990.32000379637,17.855884983112,0.93,-0.63126649985407,-0.743934865292301,229.683704003319
14,2580.27948596362,29.5376056745952,0.9,-0.47946267071529,0.847515102900155,119.498038371144
15,1560.43383400396,16.1979454774934,0.93,-0.535891608959799,0.795094718380079,123.979859539258
16,838.517321358962,19.5677906374724,0.89,0.3853349165319,0.854652978945703,65.7309528313132
17,2427.67456836079,43.0089059126319,0.84,-0.417053722075356,-0.863319742318874,244.215675187117
18,2208.73937976868,43.5547911286581,0.81,-0.579275646668362,-0.766297444967579,232.912871053123
19,2109.89581348026,37.0847195502023,0.85,-0.848641389786489,0.476053776001679,150.709323157127
20,2156.37630039994,15.3968920165023,0.93,0.19154288783148,-0.937664221265012,281.545346083983
21,2244.41795148373,32.6296920476217,0.88,0.0579776708954391,-0.96407446524678,273.441518268922
22,2606.43470562568,20.8177640115604,0.94,0.965874792698749,0.161053705583791,9.46662629932511
23,2520.90719557291,38.5666878572928,0.86,0.934997389619259,-0.284844537169821,343.056778280642
24,2443.62214670267,19.4282852199659,0.94,-0.704843394133365,-0.671345385248081,223.605630535888
25,2223.89102012946,17.7268952514026,0.93,0.62173721382232,0.750056154171191,50.3439550252927
26,2103.23451474747,31.1560638404437,0.88,-0.300001674577981,-0.923503216775573,252.003519191823
27,2787.0391645183,37.1799802529715,0.88,0.607542664866585,0.74661402928795,50.8636966636694
28,1976.25402433641,17.7948429651893,0.92,0.853727431601994,-0.470055484703527,331.163171710269
29,1650.00230222819,15.6236400183986,0.92,0.759397731606272,-0.601337682810075,321.625659659445
30,625.386848873562,8.98503835917855,0.93,-0.340205469481095,0.833326227130195,112.207740450577
31,1246.07896054151,17.8161141436993,0.92,0.126272977565303,0.938432844405603,82.3364652644288
32,2083.93845252448,30.5846092823133,0.89,0.564542916313265,-0.792752168571253,305.455823602537
33,439.467111200169,31.7847556094126,0.84,-0.0319708533525635,0.861196665562914,92.1260581034669
34,2093.35118265423,31.0253512501917,0.87,0.59420058790209,0.770436399270196,52.3587235236953
35,2156.14980465957,28.5716595440364,0.88,-0.252749045192522,0.936490671412426,105.103676588274
36,1074.71149765012,37.2557774007712,0.8,-0.579044123995001,0.751277290202865,127.623102245927
37,1560.11213355656,17.0907535238134,0.92,-0.701007331729104,-0.658162344570075,223.194468030142
38,2727.47557959868,21.1685097790772,0.94,-0.150407974802822,0.953783887521513,98.9615206227552
39,3078.7443769433,22.1351384881035,0.94,-0.107988838184266,0.87387656782488,97.0445822925923
40,2617.34704159025,16.3845054538056,0.95,-0.0870019005089993,-0.95121670246145,264.774050319337
41,2998.16740936502,44.3757957067882,0.83,0.428986128667894,0.819165105416734,62.3595329018587
42,2305.10722842543,15.3707393860916,0.94,0.61347978970379,-0.748971126880188,309.320792723481
43,720.930263263876,39.5699974751588,0.8,-0.29803229399371,-0.848225844670037,250.640585114617
44,1764.39692016448,31.4715649986597,0.88,0.531867871947352,-0.807575097608637,303.368846449192
45,1822.42844689614,27.8173312611586,0.88,0.118809742495414,0.958611825261232,82.9348263349663
46,1865.72782368563,37.964667653822,0.84,0.957796890814799,-0.171266889802634,349.861895060905
47,3241.86832595952,39.2537930677995,0.85,-0.909182458461409,0.162830256110441,169.846245909817
48,2753.82189442752,20.1834302040245,0.95,0.959889071872448,-0.154987079276768,350.827980710697
49,2715.71928650805,34.3683272393132,0.89,-0.748776144701406,0.625324067498931,140.13379129979
50,615.624232997335,13.1560118187741,0.93,0.847352293483917,0.437800404532433,27.3239830753076
51,2521.28333794544,16.8174841460251,0.94,0.654383495267773,0.724081912733215,47.8945428867522
52,2634.93833563649,31.137145565125,0.9,0.552550056108248,0.795746953037868,55.224694421809
53,2256.34158938032,32.7263674648318,0.87,0.292850787752962,0.922026213279048,72.3792904393189
54,1859.96524754359,36.8098479644417,0.83,-0.564505218616463,0.787703596048205,125.627153198779
55,2371.84671688516,43.7713938552336,0.83,0.584884220237095,-0.769353003580655,307.243138428075
56,626.203464907281,9.96801470711477,0.93,-0.206602461796558,-0.906289702596491,257.158015627738
57,1815.75375372731,15.9587772499318,0.93,0.942738731220147,-0.225708430143304,346.535811897969
58,1598.22868753093,36.964164556734,0.84,0.191353532594636,-0.932052966455891,281.601801175816
59,2930.4741390851,22.5307715522372,0.94,-0.933069395288932,-0.238280665208583,194.325612781002
60,2098.74073822919,16.7898133057516,0.93,0.908168122353374,0.354887306095041,21.3442010013244
61,2054.8066814321,36.7310760798388,0.85,0.969222810362942,-0.0827282378795391,355.121330388508
62,2597.72565490508,48.4988282625019,0.81,0.415472651822279,-0.840064876923245,296.315714871668
63,1734.0299967552,12.9106589682285,0.94,-0.370194078189495,0.886667641301317,112.661105171785
64,1393.54661446841,20.7093885404882,0.91,-0.530085678291036,0.795406103787348,123.680837852179
65,1686.85445143713,32.0049492099435,0.86,-0.642130913454826,0.724754643496792,131.540867734073
66,2390.71892075538,45.9307198330207,0.79,0.128994562697741,0.926857146627987,82.076802545737
67,2190.30705790482,18.6663528180257,0.93,-0.801320427689986,0.557091905125113,145.192301187941
68,1936.30806771931,39.979558945425,0.81,0.652736587060495,0.702250224636244,47.0927589342448
