"Group.1","ele","slp","svf","aspC","aspS"
1,41.9633573591264,5.70650287341846,0.04,0.139053780734924,0.155267155343075
2,65.1062749080083,7.45706590014047,0.06,0.155799517148626,0.282739104573436
3,54.1971758741163,7.23240583911281,0.03,0.152107594059925,0.190448560708881
4,56.2686436088936,7.88464723283206,0.03,0.120428093308914,0.230842613235376
5,63.9303720914669,7.60449246009004,0.06,0.123204312301947,0.312291543752689
6,48.5737144350704,7.44435255877469,0.06,0.0680637415547353,0.239015666264872
7,52.9952049064568,7.38137780512787,0.06,0.17422999344656,0.227566047835443
8,52.442607833088,7.93014131546339,0.07,0.0553570055467052,0.251915822385508
9,60.2046253298646,7.34609010829029,0.07,0.0626179451329511,0.270925063981255
10,37.0032416531728,4.41235706026106,0.02,0.107707230392559,0.303606673505172
11,48.1705034891765,7.54265480377977,0.06,0.0304290504161672,0.218071215806418
12,57.0588392750676,7.45591185581083,0.05,0.352043504997632,0.068365403959894
13,49.3264929508701,7.16858685485448,0.04,0.165435618693073,0.143859451290209
14,38.6269424789883,5.18968508659712,0.03,0.197709652375838,0.112896326940903
15,44.171115037207,6.92521210862701,0.04,0.234899723179124,0.15958899691773
16,56.5857380644772,7.90884215315123,0.06,0.313624211470593,0.150765983761071
17,48.2757381501407,6.42220247670067,0.05,0.254124826649374,0.127153619861846
18,49.845734977305,6.60673149104097,0.05,0.219834812648646,0.170008218311405
19,42.8938804844659,6.8129098878133,0.06,0.115970322972799,0.199330883583779
20,43.7081638564193,6.2485654323511,0.04,0.281643289581778,0.0691085005874135
21,39.0776100080792,5.59320828685823,0.04,0.25642564610839,0.038027178313668
22,41.8050455466539,7.18677963451546,0.03,0.0389446888997816,0.199077291776116
23,42.9530949241117,7.00759129516864,0.04,0.0649931472121066,0.201048321228864
24,40.1936010000543,6.5927976869581,0.03,0.155183418152052,0.168553240337166
25,41.8318551473606,6.32266130916719,0.04,0.174088201847756,0.143362593762816
26,37.4581744268049,5.49530256715618,0.04,0.225893169587799,0.0781926444578171
27,46.6345752815258,6.88912779874723,0.04,0.209771180407544,0.171631630572518
28,44.9951429304263,7.18687766865057,0.04,0.108478220733887,0.196038081829847
29,51.8601571276138,7.45593023047756,0.04,0.15530146321652,0.193884706711902
30,57.6860481707738,6.60547472522246,0.04,0.397600767103384,0.178180417902486
31,55.6620900939875,6.91373453763734,0.04,0.31472356856,0.0659603992059544
32,41.6876192376078,5.53359277012701,0.04,0.186630252358062,0.134184546451381
33,75.3455312132428,9.56006726894628,0.06,0.492092229094937,0.123194235613386
34,42.5631856259017,5.66168455081119,0.05,0.181977976262644,0.142261921768714
35,38.08115985271,5.23985341192431,0.05,0.233862493375815,0.0664269025419533
36,59.4977949253726,7.71655165589217,0.08,0.254305791594562,0.188740029967696
37,48.1326349358507,7.64820749213862,0.05,0.189134321788628,0.199101633288575
38,38.4389486909676,7.05434311613725,0.03,0.254521218193054,0.0537944466991287
39,67.8452535282806,8.41075450083285,0.04,0.45244521628426,0.141359671842482
40,40.6237719402426,6.06122773415703,0.03,0.291649593303253,0.0505940256007137
41,67.6124527713842,8.41967784464412,0.06,0.337708204811811,0.175782971979182
42,43.8350206353537,6.20420492256026,0.04,0.191444156283192,0.16135483914458
43,72.766702710243,8.28000172359857,0.07,0.410168555773622,0.15316455613204
44,44.4652704101638,6.08015827332869,0.04,0.214832410878619,0.13706757294202
45,44.7062757644176,5.6806578855318,0.05,0.254110407362575,0.0487545056558138
46,48.6498220698922,7.17526205857616,0.05,0.0479007696424826,0.225831457885734
47,86.9453902947389,13.5625109591824,0.08,0.115032868669266,0.365587039121807
48,46.21010586933,7.61208383845144,0.03,0.0448337115879092,0.229310555829396
49,39.5019093466135,6.29727347829003,0.04,0.143924621754688,0.166105361591166
50,59.0323770532177,8.99125328521852,0.04,0.152609211462791,0.258917728186607
51,42.1682481218815,6.12456210101321,0.03,0.163933885177825,0.143576790361988
52,38.9825979004068,5.62034319506034,0.03,0.203141028251691,0.142162600993461
53,38.3933140467893,5.51674010974073,0.05,0.239981258518976,0.0807234926556439
54,45.9691648043556,7.20768917511896,0.06,0.203615279910286,0.139281663517641
55,50.1198168241156,6.56209390726146,0.05,0.207672889600407,0.151261601141733
56,56.2341655466887,6.87116013855685,0.04,0.353817214786826,0.103790446403832
57,44.0676618560812,7.35791113422644,0.04,0.0640776125563358,0.237055103114784
58,47.9915671997757,7.232442855546,0.06,0.298450009547266,0.0747722934219858
59,62.2216984117705,8.1023727434728,0.03,0.0755046550591871,0.25866073658593
60,44.9632161378851,6.7612056513157,0.04,0.0867258769712506,0.204365919557403
61,47.5945752123729,6.91817784790235,0.05,0.0339810963805914,0.229368098008512
62,53.7088366487206,6.10645048057483,0.05,0.316322480712055,0.147029960844954
63,45.774768012693,6.04727140760607,0.04,0.25360359031404,0.111641041026031
64,45.2688634887702,7.93533614873574,0.05,0.245743060830087,0.161093143852158
65,47.1304741525697,6.20940430026335,0.05,0.190703528405372,0.161345286175534
66,55.8257186490008,6.50327919421996,0.05,0.340524684689199,0.0913436796519777
67,41.4565975681494,6.60383088870004,0.04,0.125280708274766,0.178437373174258
68,50.0245344700262,7.46995896698688,0.06,0.212248192901876,0.189030428237994
69,40.9097376537364,6.58314535871593,0.03,0.109960562399251,0.174832925354105
70,56.9327953585507,8.25345110536374,0.05,0.0812637899876698,0.277903677321136
71,55.0241877003568,8.04890477490184,0.07,0.254703300013203,0.208752566990967
72,55.3257942547321,7.44420261200046,0.07,0.214912999859354,0.195611136392924
73,53.6138027649343,7.11851786827289,0.04,0.0341358263907171,0.234266120417295
74,49.2175059681962,7.67005339574595,0.03,0.293290686690358,0.0743303576114376
75,47.7688860298835,6.33031145865379,0.03,0.137500414676876,0.191117515653813
76,60.6564935280356,7.13755026642723,0.06,0.374187590136409,0.10053785151645
77,56.9434065122491,9.28239143651913,0.05,0.0896959936610387,0.260915789973065
78,56.3416608276097,5.10167219831913,0.02,0.0612015523295042,0.29971165551736
79,52.2075431010608,8.5105738809568,0.06,0.417359034193419,0.0937176818355051
80,44.6148078816234,6.76774802426702,0.06,0.0860079784089689,0.202568561159929
81,60.8801270425478,4.53429609592181,0.02,0.253241508027871,0.222787482553428
82,61.8217146944224,7.70586080959945,0.06,0.0934514388436328,0.284875008336979
83,59.0051545421505,8.30179450552974,0.05,0.191790603365966,0.222577182104332
84,66.4036816180942,9.30404730604005,0.04,0.451816746149748,0.146611362636956
85,57.2820949563139,8.03690242784875,0.07,0.374756233095535,0.101321480215872
86,57.9572595704156,9.16393831236881,0.06,0.196873079221043,0.196701768942564
87,50.4064710906471,8.94006673944252,0.05,0.0753267774247107,0.232331758767147
