"Group.1","ele","slp","svf","aspC","aspS"
1,50.9770144482174,10.3910289784454,0.07,0.370074551254707,0.0791016423611052
2,36.1841553198837,8.72105082448016,0.04,0.0388347023102399,0.198005654765334
3,61.6010644125851,11.3015489700482,0.07,0.356546485725899,0.0977235085947427
4,50.1191592289932,9.48854007338991,0.05,0.0844657843767052,0.240067070527749
5,34.5026263187752,8.65063107037559,0.04,0.0234445681685194,0.204043229087874
6,38.4487324642584,7.54385584810629,0.04,0.241799541220823,0.0492203205783055
7,51.9435640934691,11.8023069800119,0.05,0.190286136728646,0.212197926565365
8,52.9515635006446,9.93350178747682,0.07,0.327745273915486,0.0993607998420969
9,79.0261883859826,13.800548412495,0.07,0.412350064336239,0.11209859471246
10,57.5793007068748,9.2654158322005,0.05,0.0515836006142434,0.294361631512637
11,40.6673875609067,7.4102859376579,0.03,0.0473882030282918,0.200777882808726
12,47.2735126298242,9.46443624108738,0.06,0.126867120856875,0.245483930958478
13,36.0842230809329,8.28743380863869,0.03,0.0864882624429532,0.165356584931417
14,48.5557940112783,8.6548365249336,0.05,0.0619347050850949,0.253392334045197
15,115.69599687836,13.575849366213,0.07,0.64705384177713,0.273755724844184
16,37.7908888848708,7.73690738035706,0.03,0.192001283137946,0.0685557901725953
17,40.0653765421593,8.66647143162247,0.04,0.271271484762935,0.0606698495793458
18,38.864850649393,8.53477367726676,0.04,0.157409681980673,0.151738962302831
19,72.9923358656861,12.5509015497619,0.06,0.435380184999886,0.130577120247717
20,33.4431500673523,8.98709357833466,0.04,0.0426547553301653,0.186344523791504
21,45.7529231104345,9.86943666964981,0.05,0.175354410331814,0.164098448425536
22,47.468418700184,9.31261196809328,0.05,0.0668030287961107,0.242897647535521
23,35.1823772566842,6.62424490595563,0.03,0.178206879159651,0.0914411545637373
24,38.6829390013684,5.84219331412097,0.03,0.142511011916066,0.118992096354602
25,41.1059392040305,9.39576085811978,0.04,0.077627109924869,0.209167410373468
26,43.8246666843989,10.5240177478473,0.04,0.179268912319209,0.178272629274147
27,47.1879704214907,10.1331730327781,0.04,0.211572126735235,0.153586158021955
28,40.6324242886942,9.48405626881455,0.04,0.0250198846639827,0.211566354455671
29,38.8624079965156,8.38551227730934,0.04,0.0821750415171261,0.2018276457553
30,29.408745167873,6.11503007133254,0.03,0.0811977785870779,0.13507085812746
31,37.106546174209,7.82488636112848,0.03,0.184804313941071,0.114508507490894
32,84.3193428399128,13.0374397520552,0.06,0.104267151997707,0.366379359175825
33,44.0041477198704,9.99457596105561,0.05,0.280216645661053,0.111096289547659
34,37.8431666126053,8.18187322182491,0.04,0.223630688264555,0.0689862273029366
35,34.4178904140292,6.07804714281953,0.03,0.0148278501010851,0.16796048902335
36,37.4831114510581,8.58300742916017,0.04,0.202965358266212,0.0748912614177856
37,39.1309387231281,7.65414770208699,0.04,0.212098513601469,0.0552643413837434
38,37.1319035160373,8.83054508872331,0.04,0.15467746633992,0.152113278549066
39,39.0769213643772,8.55585577353795,0.04,0.237231118960649,0.0393468914773139
40,41.2244426304871,9.11094661167036,0.04,0.177463863259001,0.139212891400608
41,46.6223388257627,9.47192906520244,0.04,0.205912861581016,0.163734986159484
42,77.7082810651453,13.1025250370874,0.1,0.530129091477392,0.206316155124488
43,61.8876673435256,12.1163876934248,0.06,0.168531071500483,0.276440160090993
44,38.0503938594402,7.94703910633033,0.04,0.194099157642094,0.0973393469095073
45,42.7635019103334,10.0305806670137,0.04,0.259395676619459,0.12450992784772
46,57.4501937449027,9.62784290011085,0.06,0.325637692829277,0.125112029660323
47,37.4859189221324,8.3915589055776,0.04,0.227977505337515,0.0526691604347153
48,34.3715734618102,7.55866370129797,0.03,0.16421917734658,0.140602199569504
49,62.4147989472776,8.27556707293249,0.06,0.0647898493195311,0.318009380576944
50,39.2731367337222,5.1498387470252,0.03,0.0409278797269032,0.172665915573465
51,49.2318725802151,9.70727023795476,0.05,0.195894065020355,0.180298810962279
52,61.4692320376792,11.1032888427202,0.05,0.298567684612153,0.215841984013332
53,63.3189932751246,8.48621533174931,0.06,0.385285251919806,0.171329718637949
54,55.8460166908614,8.77163249744369,0.06,0.367710318476381,0.11549191558781
55,35.0992046828974,6.90363330611208,0.03,0.0301385250043798,0.16358758035194
56,40.3103941634348,9.56889575500949,0.04,0.238867167992356,0.0554133269870632
57,37.6097385834543,5.23930597512598,0.03,0.13377486426124,0.142621205072707
58,33.8338845616116,7.3483803138655,0.03,0.12353924852228,0.179560220403569
59,33.7487745666873,6.93653391898743,0.03,0.0615289086369611,0.157274028637554
60,51.6716317682425,9.7680129290266,0.06,0.303843468759754,0.113417731713359
61,20.8103439707839,4.39055489516898,0.02,0.0966278668637388,0.064588912128348
62,47.1749641756593,10.4444982940042,0.06,0.201328735782924,0.170036082648609
63,53.3918935765652,10.0789878995471,0.06,0.0624769112153806,0.251747714780346
64,38.6367582256614,7.65115975080148,0.04,0.12967953287606,0.182402977475691
65,48.4173553190097,9.62678545137523,0.06,0.211004861494491,0.191392422380899
66,37.4555242262358,8.59471051898309,0.04,0.125693912694237,0.169711676080577
67,61.2923908951957,9.63211523510308,0.06,0.425305398264483,0.124414721204962
